Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,Validity_Label,S3_consistency_residual,S3_abs_residual,S3_consistency_z,Sensor_S1_missing,Sensor_S2_missing,Sensor_S3_missing,Sensor_S4_missing,Sensor_S1_imputed,Sensor_S2_imputed,Sensor_S3_imputed,S1_clean,S2_clean,S3_clean,S4_clean,S3_minus_S1,S3_minus_S2,S2_minus_S1,S3_to_S1_ratio,power_proxy,missing_count,imputed_count,negative_sensor_count,zero_sensor_count,sentinel_count,flag_negative_sensor,flag_sentinel,flag_s3_s1_inconsistency,input_support_score,attention_score,predicted_validity,validity_probability
TRN-0274,30.8093,80.8853,32.2866,32.2677,19.4915,18.5482,24.6741,53.8304,31.928,Valid,-0.0307689548685132,0.0307689548685132,-0.0186715899233972,0,0,0,0,0,0,0,19.4915,18.5482,24.6741,53.8304,5.182600000000001,6.125899999999998,-0.9432999999999971,1.265889610399605,211109.22517598528,0,0,0,0,0,0,0,0,0.37792927386645503,1.462813042190487,Valid,0.05
TRN-0404,23.7474,48.4547,23.1116,46.5521,14.4691,13.4609,18.3451,48.0412,19.5522,Valid,-0.2373761324872667,0.2373761324872667,-0.1421202395678736,0,0,0,0,0,0,0,14.4691,13.4609,18.3451,48.0412,3.8759999999999994,4.884199999999998,-1.0081999999999987,1.2678803326534942,109297.7181714889,0,0,0,0,0,0,0,0,0.3463960672920064,1.4493281049838609,Valid,0.0
TRN-0139,20.8691,25.8051,33.1449,7.2908,11.1923,10.2307,14.7645,59.8275,16.6329,Valid,-0.5578530365970771,0.5578530365970771,-0.3336065253328429,0,0,0,0,0,0,0,11.1923,10.2307,14.7645,59.8275,3.5722000000000005,4.533799999999999,-0.9615999999999989,1.3191646764608915,4854.966948561708,0,0,0,0,0,0,0,0,0.32577291011534054,1.7620607051021617,Valid,0.02
TRN-0325,26.5393,44.1499,20.0222,45.7095,15.6498,13.8113,20.1295,60.542,19.3421,Valid,-0.0143638545423563,0.0143638545423563,-0.0088694741117033,0,0,0,0,0,0,0,15.6498,13.8113,20.1295,60.542,4.479699999999999,6.318200000000001,-1.8385000000000016,1.286245647710739,89097.5822493221,0,0,0,0,0,0,0,0,0.29733967486919316,1.4141901243733168,Valid,0.0
TRN-0155,25.4113,48.2705,35.1281,17.6202,15.2911,14.2782,19.8332,46.3663,20.6212,Valid,0.4179925747947095,0.4179925747947095,0.2494652942246486,0,0,0,0,0,0,0,15.2911,14.2782,19.8332,46.3663,4.542100000000001,5.5550000000000015,-1.0129000000000001,1.2970412219910785,41055.791428039054,0,0,0,0,0,0,0,0,0.435322948793921,1.3788193966368067,Valid,0.0
TRN-0756,18.5486,32.1192,32.1721,47.2999,11.1649,10.5368,14.573,52.4955,17.5281,Valid,-0.0153145509403103,0.0153145509403103,-0.0094375191714246,0,0,0,0,0,0,0,11.1649,10.5368,14.573,52.4955,3.408100000000001,4.036200000000001,-0.6280999999999999,1.305250109494837,48796.61114437114,0,0,0,0,0,0,0,0,0.3968332525296015,1.3357710141122219,Valid,0.03
TRN-0679,30.3557,91.8033,35.0595,45.8747,19.865,19.5118,24.6688,53.0942,39.1206,Valid,-0.4642454261752213,0.4642454261752213,-0.2776755880042871,0,0,0,0,0,0,0,19.865,19.5118,24.6688,53.0942,4.8038000000000025,5.157,-0.3531999999999975,1.2418216753980997,386624.90189081145,0,0,0,0,0,0,0,0,0.33632763575215296,1.6050203164999812,Valid,0.0
TRN-0837,22.8665,30.6578,36.9534,24.3963,15.1315,16.2079,16.7916,45.8619,18.3588,Invalid,-0.2118695594305926,0.2118695594305926,-0.1268799558701072,0,0,0,0,0,0,0,15.1315,16.2079,16.7916,45.8619,1.6600999999999981,0.5837000000000003,1.0763999999999978,1.1097107955517989,22930.099467902895,0,0,0,0,0,0,0,0,0.4214990124564611,2.683881930957185,Invalid,0.35
TRN-0160,30.0586,32.3412,37.7249,9.3042,16.3571,14.3251,21.5508,54.612,21.2713,Valid,-0.1366362626910309,0.1366362626910309,-0.081927747540061,0,0,0,0,0,0,0,16.3571,14.3251,21.5508,54.612,5.1937,7.225699999999998,-2.0319999999999983,1.3175188037495622,9731.75792570525,0,0,0,0,0,0,0,0,0.2997098667412391,1.5225080140575828,Valid,0.01
TRN-0058,31.3506,109.6014,35.8066,50.6344,21.7,21.5969,27.0793,57.1371,55.8411,Valid,0.3235092182731911,0.3235092182731911,0.1930110949519494,0,0,0,0,0,0,0,21.7,21.5969,27.0793,57.1371,5.379300000000001,5.482399999999998,-0.10309999999999775,1.2478934341504913,608244.0530879154,0,0,0,0,0,0,0,0,0.2789224178458077,1.9551662592603343,Valid,0.08
TRN-0357,13.0874,48.0294,42.0912,28.1127,9.6031,10.4584,12.469,52.8484,17.6333,Invalid,0.8664002868951037,0.8664002868951037,0.5173907709044009,0,0,0,0,0,0,0,9.6031,10.4584,12.469,52.8484,2.8659,2.0106,0.8552999999999997,1.298433528304893,64851.03038397338,0,0,0,0,0,0,0,0,0.38995894678045345,3.057472877343494,Invalid,0.33
TRN-0964,17.1665,43.9713,47.3783,13.5215,10.8962,11.3229,14.2006,,19.9834,Valid,0.3275892450926942,0.3275892450926942,0.1954489279797561,0,0,0,1,0,0,0,10.8962,11.3229,14.2006,49.4543,3.3043999999999993,2.877699999999999,0.4267000000000003,1.3032604914919959,26143.485237124332,1,0,0,0,0,0,0,0,0.30676843339183973,2.5819120611960766,Valid,0.0
TRN-0594,31.7607,60.7084,33.7976,47.1394,19.2807,17.6694,24.8962,49.0986,24.0277,Valid,0.4455257035877302,0.4455257035877302,0.2659164534203752,0,0,0,0,0,0,0,19.2807,17.6694,24.8962,49.0986,5.615500000000001,7.226800000000001,-1.6113,1.2912491293111095,173732.72210670004,0,0,0,0,0,0,0,0,0.3452717955680774,1.6553728622842203,Valid,0.02
TRN-0520,20.2427,35.2642,36.7994,8.5725,11.3985,11.1055,14.7262,66.0157,17.8961,Valid,-0.5837962501984748,0.5837962501984748,-0.3491077035757428,0,0,0,0,0,0,0,11.3985,11.1055,14.7262,66.0157,3.3277,3.620700000000001,-0.29300000000000104,1.291940788752214,10660.4506895589,0,0,0,0,0,0,0,0,0.35397203090877244,1.921163641758198,Valid,0.07
TRN-0495,22.6527,78.1419,34.0494,41.5444,15.8485,16.0008,20.0946,47.2861,28.8206,Valid,0.581621683235646,0.581621683235646,0.3472343684280498,0,0,0,0,0,0,0,15.8485,16.0008,20.0946,47.2861,4.2461,4.093799999999998,0.1523000000000021,1.26791729948115,253676.60957799613,0,0,0,0,0,0,0,0,0.5316783844813041,1.3238775994654417,Valid,0.01
TRN-0328,8.935,70.4062,39.5264,32.159,8.5375,10.6639,10.031,45.449,23.2713,Valid,-0.0744464939945466,0.0744464939945466,-0.0447691015735113,0,0,0,0,0,0,0,8.5375,10.6639,10.031,45.449,1.493500000000001,-0.6328999999999994,2.1264000000000003,1.1749327379997214,159413.22419683193,0,0,0,0,0,0,0,0,0.36429076662482623,1.3961875683238587,Valid,0.02
TRN-0152,30.236,74.725,22.1657,13.3417,19.1212,17.8014,23.953,34.737,26.2554,Valid,0.1209634706434279,0.1209634706434279,0.0719891666515477,0,0,0,0,0,0,0,19.1212,17.8014,23.953,34.737,4.831799999999998,6.151599999999998,-1.3198000000000008,1.25269269047304,74497.72634106249,0,0,0,0,0,0,0,0,0.28766489865992,1.9766593693317078,Valid,0.12
TRN-0962,19.9277,91.0498,37.7678,56.4853,15.2122,16.215,18.7176,44.0866,36.8685,Valid,0.2023706011091626,0.2023706011091626,0.1206302663618922,0,0,0,0,0,0,0,15.2122,16.215,18.7176,44.0866,3.5054000000000016,2.502600000000001,1.0028000000000006,1.2304326590285042,468266.8695508834,0,0,0,0,0,0,0,0,0.3442581939276929,1.4321138785065062,Valid,0.0
TRN-0990,26.8625,67.5097,36.0548,44.896,17.1685,16.3352,21.811,34.2837,28.0254,Valid,0.0334587452123678,0.0334587452123678,0.0197047285382295,0,0,0,0,0,0,0,17.1685,16.3352,21.811,34.2837,4.642499999999998,5.4758,-0.8333000000000013,1.2704072747139967,204616.19553626463,0,0,0,0,0,0,0,0,0.43806871489514715,1.383567298747935,Valid,0.06
TRN-0740,28.0295,103.8628,36.1283,6.1492,19.0844,19.44,23.6415,48.6006,48.3109,Valid,-0.1070831430551138,0.1070831430551138,-0.0642696353975694,0,0,0,0,0,0,0,19.0844,19.44,23.6415,48.6006,4.557100000000002,4.201499999999999,0.3556000000000026,1.238786003863887,66334.37954163692,0,0,0,0,0,0,0,0,0.2882878892890075,1.5276938568195544,Valid,0.01
TRN-0812,8.5155,86.0259,29.6979,10.0395,8.8374,11.0558,10.0591,57.7836,26.1854,Valid,-0.3572797348454095,0.3572797348454095,-0.2137631416645983,0,0,0,0,0,0,0,8.8374,11.0558,10.0591,57.7836,1.2217000000000002,-0.9966999999999988,2.218399999999999,1.138240728901341,74296.87269919699,0,0,0,0,0,0,0,0,0.2967341630395522,1.6202948155854942,Valid,0.0
TRN-0079,21.2508,94.7546,38.0479,17.6921,15.5653,16.2966,18.7659,23.5672,38.6996,Valid,-0.3290308110285451,0.3290308110285451,-0.1968842919591123,0,0,0,0,0,0,0,15.5653,16.2966,18.7659,23.5672,3.200599999999998,2.469299999999997,0.731300000000001,1.2056232738056614,158847.35608418484,0,0,0,0,0,0,0,0,0.39301782157891874,1.4508486488012748,Valid,0.01
TRN-0008,16.3568,100.6456,27.8161,43.0531,13.7975,15.3252,16.3612,64.6641,40.05,Valid,-0.275094334260924,0.275094334260924,-0.1646570223149277,0,0,0,0,0,0,0,13.7975,15.3252,16.3612,64.6641,2.5637000000000008,1.0359999999999996,1.5277000000000012,1.1858081639368263,436107.9607765261,0,0,0,0,0,0,0,0,0.3554692508328143,2.1337185206492992,Valid,0.17
TRN-0865,9.9448,45.6114,22.4851,47.8265,7.713,8.1738,9.3757,51.8502,14.7227,Valid,-0.2591219304312506,0.2591219304312506,-0.1551134444631074,0,0,0,0,0,0,0,7.713,8.1738,9.3757,51.8502,1.6627,1.2019000000000002,0.4607999999999999,1.2155695377031794,99498.24151105197,0,0,0,0,0,0,0,0,0.29202700841489704,1.6510594276333135,Valid,0.02
TRN-0909,10.9793,47.4117,37.106,33.0558,8.1981,9.362,10.0748,55.9068,16.3132,Valid,-0.2131677576019051,0.2131677576019051,-0.1276556346875933,0,0,0,0,0,0,0,8.1981,9.362,10.0748,55.9068,1.8766999999999996,0.7127999999999997,1.1639,1.2289173968146316,74305.11790413647,0,0,0,0,0,0,0,0,0.40643292843906553,1.4347897778094623,Valid,0.03
TRN-0693,16.6508,72.2498,37.118,36.5301,12.4433,13.3031,15.5018,77.6366,25.539,Valid,0.3261467690741746,0.3261467690741746,0.1945870425472984,0,0,0,0,0,0,0,12.4433,13.3031,15.5018,77.6366,3.0584999999999987,2.1986999999999988,0.8597999999999999,1.245793924606877,190688.34941282118,0,0,0,0,0,0,0,0,0.567958230494969,1.2186705815573604,Valid,0.04
TRN-0427,21.5946,80.6941,19.9261,48.8104,15.272,15.2728,18.9574,48.5895,25.4469,Valid,0.117862235557375,0.117862235557375,0.0701361657635062,0,0,0,0,0,0,0,15.272,15.2728,18.9574,48.5895,3.6853999999999996,3.6845999999999997,0.0007999999999999119,1.241316630882248,317830.76340358605,0,0,0,0,0,0,0,0,0.30553764060143745,1.5790608845606315,Valid,0.03
TRN-0595,8.7473,59.1484,29.0356,9.764,7.646,9.0648,9.2381,55.1136,15.0574,Valid,0.0801444748245394,0.0801444748245394,0.0475996465401809,0,0,0,0,0,0,0,7.646,9.0648,9.2381,55.1136,1.5920999999999994,0.17329999999999934,1.4188,1.2082249434672463,34159.678385075844,0,0,0,0,0,0,0,0,0.30839835592143666,1.5108029346973075,Valid,0.02
TRN-0086,8.299,38.1623,29.2119,41.8582,6.5322,7.5852,7.9413,57.9677,14.3793,Valid,-0.1887073285534395,0.1887073285534395,-0.1130404263944449,0,0,0,0,0,0,0,6.5322,7.5852,7.9413,57.9677,1.4091000000000005,0.35609999999999964,1.0530000000000008,1.2157141304397747,60960.65592434508,0,0,0,0,0,0,0,0,0.32278995752295514,1.5074605113485346,Valid,0.01
TRN-0338,23.8341,19.4216,36.1564,8.3279,12.4987,11.0045,16.7929,39.7972,17.556,Valid,-0.016779112124194,0.016779112124194,-0.0103126005822253,0,0,0,0,0,0,0,12.4987,11.0045,16.7929,39.7972,4.2942,5.788399999999999,-1.4941999999999993,1.34357065649175,3141.2717758970243,0,0,0,0,0,0,0,0,0.3077536308539289,1.4748053388743678,Valid,0.02
TRN-0745,16.5307,105.1387,45.288,58.565,14.3957,16.4442,17.1558,35.4316,18.6752,Invalid,-0.0466372541691129,0.0466372541691129,-0.0281529648852495,0,0,0,0,0,0,0,14.3957,16.4442,17.1558,35.4316,2.7600999999999996,0.7116000000000007,2.048499999999999,1.1917300362399632,647386.0744103148,0,0,0,0,0,0,0,0,0.2670886648916285,3.213975635101993,Invalid,0.57
TRN-0256,17.645,28.3906,40.9344,39.962,10.5166,10.0301,14.1336,18.6089,17.3983,Valid,0.406540904311889,0.406540904311889,0.2426228733873322,0,0,0,0,0,0,0,10.5166,10.0301,14.1336,18.6089,3.616999999999999,4.1035,-0.48650000000000126,1.3439311717369,32210.417740002318,0,0,0,0,0,0,0,0,0.37612568694241133,1.5303714995025097,Valid,0.01
TRN-0412,30.6871,101.6972,34.5462,27.1574,20.6696,20.5741,25.6762,43.8239,46.3496,Valid,0.006406084479007,0.006406084479007,0.0035406510104583,0,0,0,0,0,0,0,20.6696,20.5741,25.6762,43.8239,5.006600000000002,5.1021,-0.0954999999999977,1.2422198580427983,280870.53441646596,0,0,0,0,0,0,0,0,0.3281555464203982,1.3872295581696619,Valid,0.01
TRN-0073,25.9467,99.2373,38.3006,24.3131,18.2167,18.773,22.4057,42.8541,44.0862,Valid,-0.0546750631109453,0.0546750631109453,-0.0329555892248574,0,0,0,0,0,0,0,18.2167,18.773,22.4057,42.8541,4.189,3.6327,0.5563000000000002,1.229953158391389,239436.4229307649,0,0,0,0,0,0,0,0,0.371268797476346,1.3304179942721654,Valid,0.01
TRN-0836,11.3923,89.2344,39.1595,59.9745,10.9529,13.1016,13.2032,58.1531,32.8614,Valid,0.0581692682667593,0.0581692682667593,0.0344693690421636,0,0,0,0,0,0,0,10.9529,13.1016,13.2032,58.1531,2.250300000000001,0.10160000000000124,2.1487,1.2054513366767372,477563.63775894424,0,0,0,0,0,0,0,0,0.2906817058757887,1.6131059572905861,Valid,0.04
TRN-0907,9.433,32.4186,50.2549,16.8465,11.9059,7.6211,8.2026,50.3169,20.0939,Invalid,-0.2443992019920671,0.2443992019920671,-0.1463165528650173,0,0,0,0,0,0,0,11.9059,7.6211,8.2026,50.3169,-3.7033000000000005,0.5815000000000001,-4.284800000000001,0.6889519574732212,17705.092417735137,0,0,0,0,0,0,0,0,0.25020631584287323,2.1259039211792707,Invalid,0.88
TRN-0010,28.6079,69.1926,27.2581,40.2768,17.9159,16.5888,22.8275,53.0851,25.8781,Valid,0.0502187568766139,0.0502187568766139,0.0297189053534936,0,0,0,0,0,0,0,17.9159,16.5888,22.8275,53.0851,4.9116,6.2387000000000015,-1.3271000000000015,1.274146833736048,192829.84787006956,0,0,0,0,0,0,0,0,0.3834927322147316,1.2627334409240303,Valid,0.0
TRN-0569,27.6118,92.0571,36.6811,42.2679,18.5669,18.6258,22.8757,40.0431,38.7324,Valid,-0.5680187918218031,0.5680187918218031,-0.339680606444509,0,0,0,0,0,0,0,18.5669,18.6258,22.8757,40.0431,4.308799999999998,4.249899999999997,0.058900000000001285,1.2320682332170512,358199.7268752439,0,0,0,0,0,0,0,0,0.3782098276817534,1.5832609510810023,Valid,0.0
TRN-0528,8.5617,24.5077,44.9333,6.3482,5.669,6.6036,7.5,61.0969,14.2798,Valid,0.2782935418643175,0.2782935418643175,0.1659945398652863,0,0,0,0,0,0,0,5.669,6.6036,7.5,61.0969,1.8310000000000004,0.8963999999999999,0.9346000000000005,1.3229823196642803,3812.902602244778,0,0,0,0,0,0,0,0,0.2473357670340472,2.351323005797192,Valid,0.17
TRN-0983,29.4688,17.7436,33.5759,43.7144,15.3535,13.0609,20.5369,47.1622,20.0059,Valid,-0.4218485642810101,0.4218485642810101,-0.2523432863372967,0,0,0,0,0,0,0,15.3535,13.0609,20.5369,47.1622,5.183399999999999,7.475999999999999,-2.2926,1.337602932489053,13762.838028861826,0,0,0,0,0,0,0,0,0.3102379594531609,1.631867367430975,Valid,0.0
TRN-0760,31.1008,93.8091,38.0847,57.8627,20.76,20.5065,25.8765,55.4406,42.5878,Valid,-0.1728862571305889,0.1728862571305889,-0.1035872702863657,0,0,0,0,0,0,0,20.76,20.5065,25.8765,55.4406,5.1164999999999985,5.370000000000001,-0.2535000000000025,1.246458937158508,509200.2798665422,0,0,0,0,0,0,0,0,0.28133576616740286,1.58091573795156,Valid,0.01
TRN-0547,8.4849,99.8539,44.2752,43.2362,9.9363,12.819,11.4051,50.535,40.8455,Valid,-0.013773843442479,0.013773843442479,-0.0085169400207072,0,0,0,0,0,0,0,9.9363,12.819,11.4051,50.535,1.4687999999999999,-1.4139000000000017,2.8827000000000016,1.1478204685642859,431099.5611217685,0,0,0,0,0,0,0,0,0.2785101518349081,2.851496636350891,Invalid,0.35
TRN-0376,17.5322,81.2201,46.1176,40.8133,13.0548,14.5056,15.8591,79.6941,32.7707,Valid,-0.4390029764232661,0.4390029764232661,-0.262593119081801,0,0,0,0,0,0,0,13.0548,14.5056,15.8591,79.6941,2.8042999999999996,1.3535000000000004,1.4507999999999992,1.214808947813105,269233.28564737336,0,0,0,0,0,0,0,0,0.35215282624367966,1.6382874665944416,Valid,0.02
TRN-0600,14.0661,84.1703,25.8325,46.2828,11.8873,13.3135,14.1282,36.08,26.6367,Valid,-0.0923047545549753,0.0923047545549753,-0.0554394866811002,0,0,0,0,0,0,0,11.8873,13.3135,14.1282,36.08,2.2409,0.8147000000000002,1.4261999999999997,1.188511109746444,327896.9485190511,0,0,0,0,0,0,0,0,0.3535929213425026,1.428253643996095,Valid,0.02
TRN-0029,21.3349,46.1014,34.2588,5.2606,12.5252,12.1878,16.1059,63.5447,18.5534,Valid,-0.3968198520944916,0.3968198520944916,-0.2373885265008916,0,0,0,0,0,0,0,12.5252,12.1878,16.1059,63.5447,3.5806999999999984,3.918099999999999,-0.3374000000000006,1.2858786399589308,11180.558774558776,0,0,0,0,0,0,0,0,0.3559604648806424,2.2854675967396068,Valid,0.19
TRN-0039,15.0679,82.3924,27.7559,53.5868,10.1403,19.8333,15.3618,57.5077,27.3712,Invalid,0.482765105081965,0.482765105081965,0.2881671510051163,0,0,0,0,0,0,0,10.1403,19.8333,15.3618,57.5077,5.221500000000001,-4.471500000000001,9.693000000000001,1.5149240999535518,363774.3978679095,0,0,0,0,0,0,0,0,0.3458199684322441,1.7165272141406283,Invalid,0.97
TRN-0033,20.2632,93.7754,33.5299,33.6812,15.3049,16.2077,18.5165,72.5603,37.2946,Valid,-0.1104609872376407,0.1104609872376407,-0.0662879113734983,0,0,0,0,0,0,0,15.3049,16.2077,18.5165,72.5603,3.2116000000000007,2.3088000000000015,0.9027999999999992,1.2098405021656449,296186.600319763,0,0,0,0,0,0,0,0,0.47547931507279084,1.1553292812279166,Valid,0.01
TRN-0833,9.3932,15.4321,32.6449,7.6237,5.4199,5.5241,7.3907,47.3802,12.4673,Valid,0.1638137895417184,0.1638137895417184,0.0975924107682177,0,0,0,0,0,0,0,5.4199,5.5241,7.3907,47.3802,1.9707999999999997,1.8666,0.10419999999999963,1.3636204291215168,1815.581947252717,0,0,0,0,0,0,0,0,0.2656178838158809,2.3663566431364558,Valid,0.2
TRN-0390,19.3037,86.3268,39.0552,48.9097,14.7924,15.7134,17.9805,22.1999,33.9185,Valid,0.2159026502841712,0.2159026502841712,0.1287157221375866,0,0,0,0,0,0,0,14.7924,15.7134,17.9805,22.1999,3.1880999999999986,2.2670999999999992,0.9209999999999994,1.215522014330322,364490.559342999,0,0,0,0,0,0,0,0,0.39911110620707935,1.3304935097234278,Valid,0.0
TRN-0044,29.26,109.6202,29.7864,22.7548,20.2331,20.4709,24.7869,35.2815,52.5159,Valid,-0.2665012825538717,0.2665012825538717,-0.1595226381091755,0,0,0,0,0,0,0,20.2331,20.4709,24.7869,35.2815,4.553799999999999,4.315999999999999,0.2378,1.2250662404346144,273435.06226650055,0,0,0,0,0,0,0,0,0.30710414973773603,1.5853143386337034,Valid,0.01
TRN-0452,19.0424,94.3785,41.6341,21.8384,14.7669,16.189,17.6107,47.4642,39.034,Valid,-0.1433372469051406,0.1433372469051406,-0.0859316135337548,0,0,0,0,0,0,0,14.7669,16.189,17.6107,47.4642,2.8438000000000017,1.4217000000000013,1.4221000000000004,1.1925785421594635,194521.20788552042,0,0,0,0,0,0,0,0,0.37980395331136596,1.326323706911023,Valid,0.0
TRN-0228,10.1831,25.6679,37.4147,15.7114,6.1981,6.7544,8.0825,60.7987,13.6425,Valid,-0.3864029159593691,0.3864029159593691,-0.2311643637484892,0,0,0,0,0,0,0,6.1981,6.7544,8.0825,60.7987,1.8843999999999994,1.3280999999999992,0.5563000000000002,1.3040265500289605,10351.315907867673,0,0,0,0,0,0,0,0,0.30856522372261647,1.7340339163032565,Valid,0.03
TRN-0432,10.4138,55.6913,32.6882,40.139,10.7131,2.667,10.4162,58.3703,15.8323,Invalid,-0.038454892559498,0.038454892559498,-0.0232639697242311,0,0,0,0,0,0,0,10.7131,2.667,10.4162,58.3703,-0.29690000000000083,7.7492,-8.046100000000001,0.9722853587800367,124491.94723210091,0,0,0,0,0,0,0,0,0.40037012082486634,1.3425237280744986,Invalid,0.97
TRN-0898,26.7175,47.5673,35.3142,45.1466,16.3394,14.9931,21.1996,33.4623,21.6868,Valid,0.6852739294195551,0.6852739294195551,0.4091670174845701,0,0,0,0,0,0,0,16.3394,14.9931,21.1996,33.4623,4.860199999999999,6.2065,-1.3463000000000012,1.2974519887805005,102150.86551914392,0,0,0,0,0,0,0,0,0.4211909880636299,1.5667850413573101,Valid,0.0
TRN-0204,24.7316,43.7365,37.4064,31.1994,14.6743,13.4906,19.0906,60.7113,20.4819,Valid,0.0802011069740693,0.0802011069740693,0.0476334844855345,0,0,0,0,0,0,0,14.6743,13.4906,19.0906,60.7113,4.416299999999998,5.599999999999998,-1.1837,1.3009538438263877,59680.75295734065,0,0,0,0,0,0,0,0,0.48870953786598126,1.0702144087535719,Valid,0.0
TRN-0121,19.018,17.826,43.742,43.2296,1.7456,10.1924,14.6032,35.4098,18.3173,Invalid,0.7129760708848814,0.7129760708848814,0.4257191624563446,0,0,0,0,0,0,0,1.7456,10.1924,14.6032,35.4098,12.8576,4.4108,8.4468,8.365671599039876,13736.909004969599,0,0,0,0,0,0,0,0,0.31319036615432705,1.9593384301476906,Invalid,0.96
TRN-0902,28.3028,73.1395,45.6515,57.1996,18.1078,17.6794,23.3092,41.0806,32.6957,Valid,0.327670942620756,0.327670942620756,0.1954977425932402,0,0,0,0,0,0,0,18.1078,17.6794,23.3092,41.0806,5.2014,5.6297999999999995,-0.4283999999999999,1.2872456691339262,305982.76577171584,0,0,0,0,0,0,0,0,0.28458221955557883,1.6263333034820826,Valid,0.0
TRN-0183,30.8671,51.742,18.0,17.4126,18.049,15.8019,23.282,26.729,21.0361,Valid,0.0981181231834718,0.0981181231834718,0.0583389763382443,0,0,0,0,0,0,0,18.049,15.8019,23.282,26.729,5.2330000000000005,7.4801,-2.2470999999999997,1.2899322455913096,46617.6145691064,0,0,0,0,0,0,0,0,0.26203728795932707,1.65426440041959,Valid,0.03
TRN-0634,13.8956,58.478,45.3235,55.4579,10.3178,11.3468,12.8722,68.3149,19.5508,Valid,-0.2356909331160235,0.2356909331160235,-0.1411133259206353,0,0,0,0,0,0,0,10.3178,11.3468,12.8722,68.3149,2.5543999999999993,1.5253999999999994,1.029,1.247570947710803,189648.0764820236,0,0,0,0,0,0,0,0,0.3047385220458006,1.8116362818290344,Valid,0.07
TRN-0378,21.3745,17.0531,38.5025,54.46,11.9475,10.3384,16.2741,42.3971,17.8967,Valid,0.6807324127359209,0.6807324127359209,0.4064534423397266,0,0,0,0,0,0,0,11.9475,10.3384,16.2741,42.3971,4.326600000000001,5.935700000000001,-1.6090999999999998,1.3621331976286273,15837.415639960602,0,0,0,0,0,0,0,0,0.30616765782077504,1.7941181266981765,Valid,0.0
TRN-0814,30.3615,58.1783,33.7793,29.3668,18.1696,16.7122,23.3428,41.7268,23.0081,Valid,0.1055723179896688,0.1055723179896688,0.0627928887996494,0,0,0,0,0,0,0,18.1696,16.7122,23.3428,41.7268,5.173200000000001,6.630600000000001,-1.4573999999999998,1.2847166229764977,99398.23644774847,0,0,0,0,0,0,0,0,0.40684901024860115,1.2490948683024472,Valid,0.0
TRN-0396,30.3569,41.0262,28.9521,19.2467,16.9297,14.9258,22.1304,37.034,20.9096,Valid,-0.2568767787525274,0.2568767787525274,-0.1537719569785978,0,0,0,0,0,0,0,16.9297,14.9258,22.1304,37.034,5.200700000000001,7.204600000000001,-2.0039,1.3071930942703687,32395.065521984754,0,0,0,0,0,0,0,0,0.3381077866201619,1.5175563837382742,Valid,0.01
TRN-0663,31.9783,109.3958,31.4348,44.0483,21.8455,21.4674,27.2844,44.6375,54.3652,Valid,0.2119780086486677,0.2119780086486677,0.1263707324047739,0,0,0,0,0,0,0,21.8455,21.4674,27.2844,44.6375,5.4389,5.817,-0.3780999999999999,1.2489706122676925,527145.4339392439,0,0,0,0,0,0,0,0,0.2862052205919167,2.6739602912209404,Valid,0.28
TRN-0193,8.8136,104.1247,23.7841,53.9583,10.6197,13.0278,11.8825,66.9895,39.5565,Valid,0.0087477081173883,0.0087477081173883,0.004939780892902,0,0,0,0,0,0,0,10.6197,13.0278,11.8825,66.9895,1.2628000000000004,-1.1452999999999989,2.4080999999999992,1.11891002673331,585013.3606585013,0,0,0,0,0,0,0,0,0.25511425192991527,2.0147112770330717,Valid,0.13
TRN-0163,26.8467,50.4581,37.9266,8.6355,15.6853,14.5305,20.1717,54.5794,20.7763,Valid,-0.3188693611085611,0.3188693611085611,-0.1908127832849715,0,0,0,0,0,0,0,15.6853,14.5305,20.1717,54.5794,4.4864000000000015,5.641200000000001,-1.1547999999999998,1.28602494945908,21986.154463120158,0,0,0,0,0,0,0,0,0.34718445244798757,1.5364438783889964,Valid,0.01
TRN-0951,16.8647,40.1412,23.5961,19.1775,10.2588,9.7996,13.1537,53.8028,15.8285,Valid,-0.295852324902663,0.295852324902663,-0.1770600082304701,0,0,0,0,0,0,0,10.2588,9.7996,13.1537,53.8028,2.8949,3.3541000000000007,-0.45920000000000094,1.282185750589006,30901.011390255593,0,0,0,0,0,0,0,0,0.34696683361201186,1.5231263410064464,Valid,0.01
TRN-0453,31.6677,82.2572,33.8737,25.2574,20.0473,19.1506,25.5127,65.8802,33.1281,Valid,0.2802616324693296,0.2802616324693296,0.1671704822036258,0,0,0,0,0,0,0,20.0473,19.1506,25.5127,65.8802,5.465399999999999,6.362099999999998,-0.8966999999999992,1.27262460649334,170897.8057614036,0,0,0,0,0,0,0,0,0.3561059420157261,1.5749585981721737,Valid,0.03
TRN-0247,30.139,68.3414,19.0017,23.2784,18.2733,16.743,23.1979,36.1587,22.9371,Valid,-0.4090711149362214,0.4090711149362214,-0.2447087071048873,0,0,0,0,0,0,0,18.2733,16.743,23.1979,36.1587,4.924600000000002,6.454900000000002,-1.5303000000000004,1.2694963309876537,108722.86021306245,0,0,0,0,0,0,0,0,0.2834391710393801,1.717830365026127,Valid,0.01
