Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,Validity_Label,Sensor_S1_imputed,Sensor_S2_imputed,Sensor_S3_imputed,Sensor_S4_imputed,S3_observed_or_imputed,fold,S3_actual,S3_expected,S3_consistency_residual,S3_abs_residual,S3_consistency_z,regime_id
TRN-0414,14.0512,70.4544,45.052,55.2408,11.3593,12.7422,13.8951,60.6659,27.6443,Valid,0,0,0,0,0,3,13.8951,13.657184854797848,0.23791514520215173,0.23791514520215173,0.14186827958621967,0
TRN-0347,31.3892,61.6279,30.734,59.4728,19.219,17.6853,24.8014,77.0681,23.7916,Valid,0,0,0,0,0,2,24.8014,24.487875133555022,0.313524866444979,0.313524866444979,0.18704540312568319,2
TRN-0022,10.984,63.6764,34.8429,45.5198,9.0669,10.3063,11.1205,29.858,21.5988,Valid,0,0,0,0,0,3,11.1205,11.148180854788261,-0.027680854788261655,0.027680854788261655,-0.01682643725606102,2
TRN-0534,9.9767,102.2508,27.3341,52.6467,10.9906,13.3539,12.5827,12.1712,38.8217,Valid,0,0,0,0,0,0,12.5827,12.539275585085875,0.043424414914126075,0.043424414914126075,0.025659257716083572,1
TRN-0690,19.3418,107.1489,26.47,17.3647,15.2982,16.7083,,58.3653,45.6354,Invalid,0,0,1,0,1,2,16.7929,18.501498692281224,-1.7085986922812246,1.7085986922812246,-1.0211818502355974,0
TRN-0021,25.4376,105.8126,24.01,17.6411,17.9464,18.4169,21.6122,51.5824,45.8638,Valid,0,0,0,0,0,3,21.6122,22.283058606265104,-0.670858606265103,0.670858606265103,-0.4011278241502773,1
TRN-0280,27.7531,100.6147,29.6118,29.7973,19.0287,19.2137,23.3513,64.087,43.5179,Valid,0,0,0,0,0,2,23.3513,23.728208762673532,-0.37690876267353346,0.37690876267353346,-0.2254915675941523,0
TRN-0366,24.3028,79.2742,39.3552,10.3422,16.3572,16.5962,20.5079,46.8445,30.8484,Valid,0,0,0,0,0,1,20.5079,20.197188808139224,0.31071119186077567,0.31071119186077567,0.18536422083587992,0
TRN-0775,29.5407,41.2186,43.8119,6.1275,16.6176,15.0835,21.8808,48.6293,22.324,Valid,0,0,0,0,0,2,21.8808,21.504259603656426,0.37654039634357517,0.37654039634357517,0.224697444851782,0
TRN-0274,30.8093,80.8853,32.2866,32.2677,19.4915,18.5482,24.6741,53.8304,31.928,Valid,0,0,0,0,0,3,24.6741,24.704868954868513,-0.030768954868513276,0.030768954868513276,-0.01867158992339729,1
TRN-0404,23.7474,48.4547,23.1116,46.5521,14.4691,13.4609,18.3451,48.0412,19.5522,Valid,0,0,0,0,0,3,18.3451,18.582476132487265,-0.23737613248726674,0.23737613248726674,-0.1421202395678736,1
TRN-0139,20.8691,25.8051,33.1449,7.2908,11.1923,10.2307,14.7645,59.8275,16.6329,Valid,0,0,0,0,0,0,14.7645,15.322353036597077,-0.5578530365970771,0.5578530365970771,-0.33360652533284296,2
TRN-0325,26.5393,44.1499,20.0222,45.7095,15.6498,13.8113,20.1295,60.542,19.3421,Valid,0,0,0,0,0,3,20.1295,20.143863854542357,-0.014363854542356336,0.014363854542356336,-0.008869474111703395,1
TRN-0155,25.4113,48.2705,35.1281,17.6202,15.2911,14.2782,19.8332,46.3663,20.6212,Valid,0,0,0,0,0,4,19.8332,19.415207425205292,0.4179925747947095,0.4179925747947095,0.24946529422464866,1
TRN-0756,18.5486,32.1192,32.1721,47.2999,11.1649,10.5368,14.573,52.4955,17.5281,Valid,0,0,0,0,0,0,14.573,14.58831455094031,-0.015314550940310312,0.015314550940310312,-0.009437519171424658,1
TRN-0679,30.3557,91.8033,35.0595,45.8747,19.865,19.5118,24.6688,53.0942,39.1206,Valid,0,0,0,0,0,3,24.6688,25.133045426175222,-0.46424542617522135,0.46424542617522135,-0.27767558800428715,1
TRN-0837,22.8665,30.6578,36.9534,24.3963,15.1315,16.2079,16.7916,45.8619,18.3588,Invalid,0,0,0,0,0,4,16.7916,17.00346955943059,-0.2118695594305926,0.2118695594305926,-0.12687995587010725,1
TRN-0160,30.0586,32.3412,37.7249,9.3042,16.3571,14.3251,21.5508,54.612,21.2713,Valid,0,0,0,0,0,0,21.5508,21.68743626269103,-0.1366362626910309,0.1366362626910309,-0.081927747540061,0
TRN-0058,31.3506,109.6014,35.8066,50.6344,21.7,21.5969,27.0793,57.1371,55.8411,Valid,0,0,0,0,0,4,27.0793,26.75579078172681,0.3235092182731911,0.3235092182731911,0.19301109495194946,1
TRN-0357,13.0874,48.0294,42.0912,28.1127,9.6031,10.4584,12.469,52.8484,17.6333,Invalid,0,0,0,0,0,4,12.469,11.602599713104896,0.8664002868951037,0.8664002868951037,0.5173907709044009,0
TRN-0964,17.1665,43.9713,47.3783,13.5215,10.8962,11.3229,14.2006,,19.9834,Valid,0,0,0,1,0,3,14.2006,13.873010754907305,0.32758924509269427,0.32758924509269427,0.1954489279797561,2
TRN-0594,31.7607,60.7084,33.7976,47.1394,19.2807,17.6694,24.8962,49.0986,24.0277,Valid,0,0,0,0,0,4,24.8962,24.45067429641227,0.44552570358773025,0.44552570358773025,0.2659164534203752,1
TRN-0520,20.2427,35.2642,36.7994,8.5725,11.3985,11.1055,14.7262,66.0157,17.8961,Valid,0,0,0,0,0,4,14.7262,15.309996250198475,-0.5837962501984748,0.5837962501984748,-0.3491077035757428,0
TRN-0495,22.6527,78.1419,34.0494,41.5444,15.8485,16.0008,20.0946,47.2861,28.8206,Valid,0,0,0,0,0,1,20.0946,19.512978316764354,0.581621683235646,0.581621683235646,0.34723436842804983,2
TRN-0328,8.935,70.4062,39.5264,32.159,8.5375,10.6639,10.031,45.449,23.2713,Valid,0,0,0,0,0,1,10.031,10.105446493994547,-0.07444649399454661,0.07444649399454661,-0.04476910157351131,1
TRN-0152,30.236,74.725,22.1657,13.3417,19.1212,17.8014,23.953,34.737,26.2554,Valid,0,0,0,0,0,4,23.953,23.83203652935657,0.12096347064342794,0.12096347064342794,0.0719891666515477,1
TRN-0962,19.9277,91.0498,37.7678,56.4853,15.2122,16.215,18.7176,44.0866,36.8685,Valid,0,0,0,0,0,4,18.7176,18.51522939889084,0.2023706011091626,0.2023706011091626,0.12063026636189224,2
TRN-0990,26.8625,67.5097,36.0548,44.896,17.1685,16.3352,21.811,34.2837,28.0254,Valid,0,0,0,0,0,1,21.811,21.777541254787632,0.0334587452123678,0.0334587452123678,0.01970472853822958,2
TRN-0740,28.0295,103.8628,36.1283,6.1492,19.0844,19.44,23.6415,48.6006,48.3109,Valid,0,0,0,0,0,1,23.6415,23.748583143055114,-0.1070831430551138,0.1070831430551138,-0.06426963539756943,2
TRN-0812,8.5155,86.0259,29.6979,10.0395,8.8374,11.0558,10.0591,57.7836,26.1854,Valid,0,0,0,0,0,4,10.0591,10.41637973484541,-0.35727973484540954,0.35727973484540954,-0.21376314166459834,0
TRN-0079,21.2508,94.7546,38.0479,17.6921,15.5653,16.2966,18.7659,23.5672,38.6996,Valid,0,0,0,0,0,3,18.7659,19.094930811028544,-0.32903081102854514,0.32903081102854514,-0.1968842919591123,0
TRN-0008,16.3568,100.6456,27.8161,43.0531,13.7975,15.3252,16.3612,64.6641,40.05,Valid,0,0,0,0,0,2,16.3612,16.636294334260924,-0.275094334260924,0.275094334260924,-0.16465702231492776,2
TRN-0865,9.9448,45.6114,22.4851,47.8265,7.713,8.1738,9.3757,51.8502,14.7227,Valid,0,0,0,0,0,4,9.3757,9.63482193043125,-0.25912193043125065,0.25912193043125065,-0.15511344446310746,2
TRN-0909,10.9793,47.4117,37.106,33.0558,8.1981,9.362,10.0748,55.9068,16.3132,Valid,0,0,0,0,0,1,10.0748,10.287967757601905,-0.2131677576019051,0.2131677576019051,-0.12765563468759333,1
TRN-0693,16.6508,72.2498,37.118,36.5301,12.4433,13.3031,15.5018,77.6366,25.539,Valid,0,0,0,0,0,3,15.5018,15.175653230925825,0.3261467690741746,0.3261467690741746,0.19458704254729847,0
TRN-0427,21.5946,80.6941,19.9261,48.8104,15.272,15.2728,18.9574,48.5895,25.4469,Valid,0,0,0,0,0,3,18.9574,18.839537764442625,0.11786223555737507,0.11786223555737507,0.0701361657635062,0
TRN-0595,8.7473,59.1484,29.0356,9.764,7.646,9.0648,9.2381,55.1136,15.0574,Valid,0,0,0,0,0,2,9.2381,9.15795552517546,0.08014447482453946,0.08014447482453946,0.04759964654018096,0
TRN-0086,8.299,38.1623,29.2119,41.8582,6.5322,7.5852,7.9413,57.9677,14.3793,Valid,0,0,0,0,0,0,7.9413,8.13000732855344,-0.18870732855343952,0.18870732855343952,-0.1130404263944449,1
TRN-0338,23.8341,19.4216,36.1564,8.3279,12.4987,11.0045,16.7929,39.7972,17.556,Valid,0,0,0,0,0,3,16.7929,16.809679112124194,-0.01677911212419403,0.01677911212419403,-0.010312600582225313,2
TRN-0745,16.5307,105.1387,45.288,58.565,14.3957,16.4442,17.1558,35.4316,18.6752,Invalid,0,0,0,0,0,1,17.1558,17.202437254169112,-0.04663725416911291,0.04663725416911291,-0.028152964885249553,1
TRN-0256,17.645,28.3906,40.9344,39.962,10.5166,10.0301,14.1336,18.6089,17.3983,Valid,0,0,0,0,0,2,14.1336,13.72705909568811,0.40654090431188905,0.40654090431188905,0.24262287338733224,1
TRN-0412,30.6871,101.6972,34.5462,27.1574,20.6696,20.5741,25.6762,43.8239,46.3496,Valid,0,0,0,0,0,4,25.6762,25.669793915520994,0.006406084479007035,0.006406084479007035,0.0035406510104583383,1
TRN-0073,25.9467,99.2373,38.3006,24.3131,18.2167,18.773,22.4057,42.8541,44.0862,Valid,0,0,0,0,0,1,22.4057,22.460375063110945,-0.05467506311094539,0.05467506311094539,-0.032955589224857446,2
TRN-0836,11.3923,89.2344,39.1595,59.9745,10.9529,13.1016,13.2032,58.1531,32.8614,Valid,0,0,0,0,0,2,13.2032,13.145030731733241,0.05816926826675939,0.05816926826675939,0.03446936904216362,2
TRN-0907,9.433,32.4186,50.2549,16.8465,11.9059,7.6211,8.2026,50.3169,20.0939,Invalid,0,0,0,0,0,4,8.2026,8.446999201992067,-0.2443992019920671,0.2443992019920671,-0.1463165528650173,0
TRN-0010,28.6079,69.1926,27.2581,40.2768,17.9159,16.5888,22.8275,53.0851,25.8781,Valid,0,0,0,0,0,4,22.8275,22.777281243123387,0.050218756876613924,0.050218756876613924,0.0297189053534936,1
TRN-0569,27.6118,92.0571,36.6811,42.2679,18.5669,18.6258,22.8757,40.0431,38.7324,Valid,0,0,0,0,0,1,22.8757,23.4437187918218,-0.5680187918218031,0.5680187918218031,-0.33968060644450904,2
TRN-0528,8.5617,24.5077,44.9333,6.3482,5.669,6.6036,7.5,61.0969,14.2798,Valid,0,0,0,0,0,1,7.5,7.2217064581356825,0.27829354186431754,0.27829354186431754,0.1659945398652863,0
TRN-0983,29.4688,17.7436,33.5759,43.7144,15.3535,13.0609,20.5369,47.1622,20.0059,Valid,0,0,0,0,0,1,20.5369,20.95874856428101,-0.42184856428101014,0.42184856428101014,-0.25234328633729675,2
TRN-0760,31.1008,93.8091,38.0847,57.8627,20.76,20.5065,25.8765,55.4406,42.5878,Valid,0,0,0,0,0,1,25.8765,26.04938625713059,-0.17288625713058892,0.17288625713058892,-0.10358727028636572,2
TRN-0547,8.4849,99.8539,44.2752,43.2362,9.9363,12.819,11.4051,50.535,40.8455,Valid,0,0,0,0,0,0,11.4051,11.418873843442478,-0.013773843442479006,0.013773843442479006,-0.008516940020707239,1
TRN-0376,17.5322,81.2201,46.1176,40.8133,13.0548,14.5056,15.8591,79.6941,32.7707,Valid,0,0,0,0,0,3,15.8591,16.298102976423266,-0.43900297642326613,0.43900297642326613,-0.26259311908180105,0
TRN-0600,14.0661,84.1703,25.8325,46.2828,11.8873,13.3135,14.1282,36.08,26.6367,Valid,0,0,0,0,0,0,14.1282,14.220504754554975,-0.09230475455497533,0.09230475455497533,-0.05543948668110027,1
TRN-0029,21.3349,46.1014,34.2588,5.2606,12.5252,12.1878,16.1059,63.5447,18.5534,Valid,0,0,0,0,0,3,16.1059,16.50271985209449,-0.39681985209449167,0.39681985209449167,-0.23738852650089162,1
TRN-0039,15.0679,82.3924,27.7559,53.5868,10.1403,19.8333,15.3618,57.5077,27.3712,Invalid,0,0,0,0,0,4,15.3618,14.879034894918036,0.482765105081965,0.482765105081965,0.2881671510051163,2
TRN-0033,20.2632,93.7754,33.5299,33.6812,15.3049,16.2077,18.5165,72.5603,37.2946,Valid,0,0,0,0,0,4,18.5165,18.62696098723764,-0.11046098723764075,0.11046098723764075,-0.0662879113734983,1
TRN-0833,9.3932,15.4321,32.6449,7.6237,5.4199,5.5241,7.3907,47.3802,12.4673,Valid,0,0,0,0,0,3,7.3907,7.226886210458281,0.16381378954171844,0.16381378954171844,0.0975924107682177,2
TRN-0390,19.3037,86.3268,39.0552,48.9097,14.7924,15.7134,17.9805,22.1999,33.9185,Valid,0,0,0,0,0,3,17.9805,17.764597349715828,0.21590265028417122,0.21590265028417122,0.1287157221375866,0
TRN-0044,29.26,109.6202,29.7864,22.7548,20.2331,20.4709,24.7869,35.2815,52.5159,Valid,0,0,0,0,0,2,24.7869,25.05340128255387,-0.26650128255387173,0.26650128255387173,-0.15952263810917558,0
TRN-0452,19.0424,94.3785,41.6341,21.8384,14.7669,16.189,17.6107,47.4642,39.034,Valid,0,0,0,0,0,2,17.6107,17.754037246905142,-0.1433372469051406,0.1433372469051406,-0.08593161353375486,0
TRN-0228,10.1831,25.6679,37.4147,15.7114,6.1981,6.7544,8.0825,60.7987,13.6425,Valid,0,0,0,0,0,0,8.0825,8.468902915959369,-0.38640291595936915,0.38640291595936915,-0.23116436374848925,2
TRN-0432,10.4138,55.6913,32.6882,40.139,10.7131,2.667,10.4162,58.3703,15.8323,Invalid,0,0,0,0,0,0,10.4162,10.454654892559498,-0.03845489255949808,0.03845489255949808,-0.023263969724231153,1
TRN-0898,26.7175,47.5673,35.3142,45.1466,16.3394,14.9931,21.1996,33.4623,21.6868,Valid,0,0,0,0,0,4,21.1996,20.514326070580445,0.6852739294195551,0.6852739294195551,0.4091670174845701,1
TRN-0204,24.7316,43.7365,37.4064,31.1994,14.6743,13.4906,19.0906,60.7113,20.4819,Valid,0,0,0,0,0,1,19.0906,19.01039889302593,0.08020110697406935,0.08020110697406935,0.04763348448553458,2
TRN-0121,19.018,17.826,43.742,43.2296,1.7456,10.1924,14.6032,35.4098,18.3173,Invalid,0,0,0,0,0,3,14.6032,13.890223929115118,0.7129760708848814,0.7129760708848814,0.4257191624563446,2
TRN-0902,28.3028,73.1395,45.6515,57.1996,18.1078,17.6794,23.3092,41.0806,32.6957,Valid,0,0,0,0,0,4,23.3092,22.981529057379245,0.327670942620756,0.327670942620756,0.19549774259324026,1
TRN-0183,30.8671,51.742,18.0,17.4126,18.049,15.8019,23.282,26.729,21.0361,Valid,0,0,0,0,0,0,23.282,23.18388187681653,0.0981181231834718,0.0981181231834718,0.05833897633824435,0
TRN-0634,13.8956,58.478,45.3235,55.4579,10.3178,11.3468,12.8722,68.3149,19.5508,Valid,0,0,0,0,0,2,12.8722,13.107890933116023,-0.23569093311602352,0.23569093311602352,-0.14111332592063536,2
TRN-0378,21.3745,17.0531,38.5025,54.46,11.9475,10.3384,16.2741,42.3971,17.8967,Valid,0,0,0,0,0,4,16.2741,15.59336758726408,0.6807324127359209,0.6807324127359209,0.40645344233972663,2
TRN-0814,30.3615,58.1783,33.7793,29.3668,18.1696,16.7122,23.3428,41.7268,23.0081,Valid,0,0,0,0,0,3,23.3428,23.23722768201033,0.10557231798966882,0.10557231798966882,0.0627928887996494,1
TRN-0396,30.3569,41.0262,28.9521,19.2467,16.9297,14.9258,22.1304,37.034,20.9096,Valid,0,0,0,0,0,0,22.1304,22.38727677875253,-0.25687677875252746,0.25687677875252746,-0.15377195697859788,0
TRN-0663,31.9783,109.3958,31.4348,44.0483,21.8455,21.4674,27.2844,44.6375,54.3652,Valid,0,0,0,0,0,4,27.2844,27.072421991351334,0.21197800864866778,0.21197800864866778,0.1263707324047739,1
TRN-0193,8.8136,104.1247,23.7841,53.9583,10.6197,13.0278,11.8825,66.9895,39.5565,Valid,0,0,0,0,0,0,11.8825,11.873752291882612,0.008747708117388342,0.008747708117388342,0.00493978089290207,1
TRN-0163,26.8467,50.4581,37.9266,8.6355,15.6853,14.5305,20.1717,54.5794,20.7763,Valid,0,0,0,0,0,0,20.1717,20.490569361108562,-0.3188693611085611,0.3188693611085611,-0.19081278328497156,0
TRN-0951,16.8647,40.1412,23.5961,19.1775,10.2588,9.7996,13.1537,53.8028,15.8285,Valid,0,0,0,0,0,1,13.1537,13.449552324902664,-0.295852324902663,0.295852324902663,-0.1770600082304701,0
TRN-0453,31.6677,82.2572,33.8737,25.2574,20.0473,19.1506,25.5127,65.8802,33.1281,Valid,0,0,0,0,0,2,25.5127,25.23243836753067,0.28026163246932967,0.28026163246932967,0.16717048220362585,0
TRN-0247,30.139,68.3414,19.0017,23.2784,18.2733,16.743,23.1979,36.1587,22.9371,Valid,0,0,0,0,0,0,23.1979,23.606971114936222,-0.4090711149362214,0.4090711149362214,-0.2447087071048873,0
TRN-0892,20.9863,19.4037,37.8768,46.298,11.6783,10.6496,15.2556,31.9236,17.6804,Valid,0,0,0,0,0,1,15.2556,15.603084114984114,-0.34748411498411436,0.34748411498411436,-0.20791021797508882,1
TRN-0841,29.8949,91.0083,27.9446,15.6917,19.3979,18.9882,24.2031,42.8908,35.6834,Valid,0,0,0,0,0,2,24.2031,24.394721206715413,-0.19162120671541416,0.19162120671541416,-0.11478148073955613,0
TRN-0233,15.3672,38.6916,36.452,59.6472,6.9692,3.8644,12.7546,41.3043,17.8643,Invalid,0,0,0,0,0,0,12.7546,13.004997617041829,-0.2503976170418287,0.2503976170418287,-0.14990063085511787,1
TRN-0896,16.8148,26.4401,32.9144,53.3421,10.6575,9.7959,13.985,46.5964,16.8823,Valid,0,0,0,0,0,3,13.985,13.11636843615259,0.8686315638474102,0.8686315638474102,0.5187239681820549,2
TRN-0572,9.7781,45.8148,36.6675,50.8468,7.8509,8.7594,9.9697,30.3101,16.5207,Valid,0,0,0,0,0,4,9.9697,9.588258863741906,0.3814411362580934,0.3814411362580934,0.22762565737410992,2
TRN-0377,25.8767,71.6325,26.5204,14.8354,16.5446,15.9533,20.6098,49.2504,24.5441,Valid,0,0,0,0,0,2,20.6098,20.817207840053072,-0.20740784005307233,0.20740784005307233,-0.12421405994821515,0
TRN-0402,20.3494,47.6153,20.0764,38.3104,14.6877,18.0815,16.1271,60.5635,17.3125,Invalid,0,0,0,0,0,2,16.1271,16.426273877593225,-0.2991738775932262,0.2991738775932262,-0.1790446498053608,1
TRN-0692,21.0089,88.0631,36.4225,28.2623,24.9495,16.0915,18.8807,56.9598,33.5906,Invalid,0,0,0,0,0,2,18.8807,18.937978581098722,-0.057278581098721304,0.057278581098721304,-0.03451120207248616,0
TRN-0524,26.783,33.5773,29.6182,6.2275,14.7745,13.1842,19.3179,34.1612,18.9352,Valid,0,0,0,0,0,3,19.3179,19.382136983831955,-0.06423698383195386,0.06423698383195386,-0.038668876704125006,1
TRN-0686,17.2166,40.7619,36.5746,56.3485,10.9047,10.5972,13.8475,47.2079,17.7028,Valid,0,0,0,0,0,1,13.8475,14.354492399727725,-0.506992399727725,0.506992399727725,-0.3032170828461669,1
TRN-0479,19.153,39.1288,27.4245,59.066,14.4508,18.5147,15.8739,49.9218,18.1799,Invalid,0,0,0,0,0,0,15.8739,15.433495914553314,0.4404040854466871,0.4404040854466871,0.262856265237208,1
TRN-0731,13.9035,89.1543,36.5661,28.288,11.6396,13.7202,13.5417,53.827,31.8838,Valid,0,0,0,0,0,4,13.5417,14.238768832790184,-0.6970688327901833,0.6970688327901833,-0.41678854372783036,0
TRN-0099,20.2736,98.1302,26.7456,46.5455,15.4839,16.3896,19.0144,42.5996,38.4013,Valid,0,0,0,0,0,4,19.0144,18.984114235167713,0.030285764832285622,0.030285764832285622,0.017808859538013356,2
TRN-0817,10.3326,92.2829,31.1727,49.2921,10.5226,12.7387,12.1273,45.9361,32.0033,Valid,0,0,0,0,0,4,12.1273,12.327523504859268,-0.20022350485926843,0.20022350485926843,-0.11992138972983123,2
TRN-0277,27.884,80.7621,35.9598,51.4908,18.1225,17.7811,22.8208,31.7943,32.0756,Valid,0,0,0,0,0,3,22.8208,23.03657529056329,-0.21577529056329325,0.21577529056329325,-0.12921364649868744,1
TRN-0493,20.1257,27.8475,37.8216,40.1598,11.5988,10.7917,15.3087,48.7406,18.2107,Valid,0,0,0,0,0,3,15.3087,15.20309134764669,0.1056086523533093,0.1056086523533093,0.06281459873334486,2
TRN-0726,20.0636,36.2696,21.0752,16.9709,11.9,10.664,15.1836,52.3788,16.4284,Valid,0,0,0,0,0,3,15.1836,15.236846428056731,-0.05324642805673108,0.05324642805673108,-0.03210197382625325,2
TRN-0330,26.031,19.3516,38.3725,38.5153,13.8593,12.1453,18.3326,50.1899,19.5005,Valid,0,0,0,0,0,2,18.3326,18.593757372965992,-0.26115737296599306,0.26115737296599306,-0.1563296298601441,1
TRN-0117,23.1148,32.8453,34.0878,15.1929,13.1449,11.8919,17.2516,51.8169,18.1669,Valid,0,0,0,0,0,0,17.2516,17.238010625634704,0.013589374365295726,0.013589374365295726,0.007832696653245687,2
TRN-0840,8.9498,57.5485,34.0731,6.2441,7.4276,8.9841,9.0359,49.734,15.7433,Valid,0,0,0,0,0,3,9.0359,9.08034496760681,-0.04444496760681105,0.04444496760681105,-0.026843064528112442,0
TRN-0640,11.8036,103.8967,40.1589,32.5814,14.9657,18.8878,13.5683,61.162,44.2449,Invalid,0,0,0,0,0,4,13.5683,13.800793912718015,-0.23249391271801478,0.23249391271801478,-0.13920309290952335,0
TRN-0576,9.2718,33.9917,26.1932,21.3669,6.3612,6.8259,8.2625,60.8207,12.9188,Valid,0,0,0,0,0,4,8.2625,8.320873800682179,-0.05837380068217968,0.05837380068217968,-0.03516560033783399,0
TRN-0815,19.7839,44.4744,35.2429,41.0408,12.316,11.8512,16.0196,42.8264,18.7609,Valid,0,0,0,0,0,0,16.0196,15.95223807537261,0.06736192462738977,0.06736192462738977,0.03996201952722848,1
TRN-0048,14.4827,83.324,29.2952,44.22,12.0149,13.4732,14.4046,38.866,27.2094,Valid,0,0,0,0,0,3,14.4046,14.374931940996586,0.029668059003414626,0.029668059003414626,0.017439777731028134,0
TRN-0783,21.1949,108.7053,26.2056,47.5161,16.633,17.8845,20.0756,,48.7174,Valid,0,0,0,1,0,3,20.0756,20.034294288918407,0.041305711081594865,0.041305711081594865,0.02439332334663399,0
TRN-0632,31.9735,69.2267,37.9105,34.68,19.336,18.1544,24.6004,45.4908,29.468,Valid,0,0,0,0,0,1,24.6004,25.033254737167834,-0.4328547371678333,0.4328547371678333,-0.2589195205044327,2
TRN-0766,23.4755,92.6999,25.5168,7.1791,16.4879,16.7331,19.9848,48.9082,34.1003,Valid,0,0,0,0,0,3,19.9848,20.24252676622746,-0.25772676622746005,0.25772676622746005,-0.15427982803711826,1
TRN-0241,17.2696,76.3134,34.1474,6.8534,12.628,13.5151,15.3496,45.6354,25.6781,Valid,0,0,0,0,0,3,15.3496,15.436032007025036,-0.08643200702503506,0.08643200702503506,-0.05193049555780129,0
TRN-0810,23.8527,97.2547,35.4709,33.6235,17.4008,17.9167,21.4636,64.1445,41.3538,Valid,0,0,0,0,0,3,21.4636,21.076382318877773,0.38721768112222676,0.38721768112222676,0.23107716700367312,1
TRN-0301,31.3955,107.7199,28.1927,21.7747,19.3311,28.0601,26.6706,41.9273,51.0155,Invalid,0,0,0,0,0,4,26.6706,26.359385499438886,0.311214500561114,0.311214500561114,0.18566494988182689,1
TRN-0984,28.7539,86.5251,31.709,38.5884,19.0654,18.6212,23.9913,43.3456,34.1487,Valid,0,0,0,0,0,4,23.9913,23.76037589640825,0.2309241035917502,0.2309241035917502,0.1376911030894527,1
TRN-0054,30.4531,88.0644,32.0545,34.9604,19.8072,19.2231,24.8046,80.5923,35.5919,Valid,0,0,0,0,0,2,24.8046,24.8910114367513,-0.08641143675129825,0.08641143675129825,-0.05191820473351874,0
TRN-0866,10.0427,38.7344,30.3281,48.4402,0.0,7.9897,9.259,30.3878,14.4958,Invalid,0,0,0,0,0,0,9.259,9.280334428109084,-0.021334428109083703,0.021334428109083703,-0.01303442086707627,1
TRN-0180,16.0409,26.3495,35.8273,56.5978,9.5647,9.0462,12.8008,33.9355,16.4986,Valid,0,0,0,0,0,4,12.8008,12.657910565379048,0.14288943462095283,0.14288943462095283,0.08509002150264844,2
TRN-0832,26.5757,84.5292,46.3478,32.8302,17.8573,17.963,22.2743,74.1483,37.7818,Valid,0,0,0,0,0,2,22.2743,22.23033666628153,0.0439633337184695,0.0439633337184695,0.025981263947575564,0
TRN-0979,9.6624,74.2431,42.9247,42.6739,9.1369,11.4155,10.8367,67.7177,25.671,Valid,0,0,0,0,0,4,10.8367,10.903617638319291,-0.06691763831929087,0.06691763831929087,-0.040270578931701065,2
TRN-0070,27.0056,63.4253,35.9462,35.4084,16.9847,16.1667,21.572,53.3195,27.8043,Valid,0,0,0,0,0,2,21.572,21.43797755999899,0.13402244000100794,0.13402244000100794,0.07979195526480987,0
TRN-0169,15.1614,82.0274,25.1007,7.2104,11.8337,13.0679,14.1548,62.8403,24.6253,Valid,0,0,0,0,0,3,14.1548,14.311066674652444,-0.1562666746524446,0.1562666746524446,-0.09365700049502383,0
TRN-0599,19.5873,19.6865,35.3793,12.1957,10.6163,9.7921,14.0789,51.5171,16.4383,Valid,0,0,0,0,0,0,14.0789,14.251033204918697,-0.17213320491869588,0.17213320491869588,-0.10313731845148066,2
TRN-0998,21.6903,73.4161,34.7918,25.7828,14.9436,15.1886,18.7858,31.6359,26.9214,Valid,0,0,0,0,0,0,18.7858,18.460344865308997,0.3254551346910013,0.3254551346910013,0.19417378812102684,0
TRN-0016,19.1531,67.5403,44.1923,16.6557,12.8284,13.5424,15.9988,42.3271,27.0879,Valid,0,0,0,0,0,0,15.9988,16.44876495776947,-0.44996495776947043,0.44996495776947043,-0.2691429486192528,2
TRN-0314,17.1067,61.6249,24.8072,10.2851,11.5329,11.9072,14.219,51.8342,17.309,Valid,0,0,0,0,0,1,14.219,14.549209890929877,-0.3302098909298774,0.3302098909298774,-0.19758879711387028,0
TRN-0628,17.3905,47.9269,26.7059,58.6967,11.6212,11.3781,15.0085,44.1,17.744,Valid,0,0,0,0,0,3,15.0085,14.596715729843053,0.4117842701569465,0.4117842701569465,0.24575580633102084,2
TRN-0586,9.8497,48.8292,49.9941,41.9037,8.1285,9.5477,10.1542,69.9002,21.5495,Valid,0,0,0,0,0,2,10.1542,9.845705470735895,0.30849452926410414,0.30849452926410414,0.18403975569662195,2
TRN-0145,29.3082,105.8771,43.4125,9.8873,19.8704,20.2378,24.6602,46.3785,52.9031,Valid,0,0,0,0,0,4,24.6602,24.81975029584421,-0.159550295844209,0.159550295844209,-0.09561897784130605,1
TRN-0370,27.8564,48.3216,33.5844,18.1832,16.3613,14.9818,20.9924,31.3304,21.3731,Valid,0,0,0,0,0,1,20.9924,21.048984059949095,-0.05658405994909543,0.05658405994909543,-0.0340962227912288,2
TRN-0122,31.8857,49.6381,38.1437,28.7934,18.1299,16.4775,23.5738,47.1112,23.0595,Valid,0,0,0,0,0,2,23.5738,23.74934604174121,-0.17554604174121025,0.17554604174121025,-0.10517650267563078,0
TRN-0374,23.1221,109.7203,46.3794,39.7795,17.8087,19.0765,21.4412,50.6761,57.1092,Valid,0,0,0,0,0,3,21.4412,21.37249370584759,0.0687062941524097,0.0687062941524097,0.04076528592096983,0
