Test_ID,total_attention_score,negative_sensor_flag_contrib,sentinel_flag_contrib,s3_s1_inconsistency_flag_contrib,z_score_magnitude_contrib,imputation_count_contrib,missing_count_contrib,model_uncertainty_contrib,centroid_distance_contrib,P_invalid,validity_decision,validity_margin,threshold_margin,regression_prediction,operating_space_support,cv_model_disagreement,cv_regression_model_disagreement,imputation_count,missing_count,CP5_residual,CP5_z_score
TRN-0701,2.0219445872480106,0.0,0.0,0.0,0.0004820555933369,0.0,0.0,0.6000000000000001,1.4214625316546736,0.15,Valid,0.35,0.086,38.59580601558315,0.28926873417266313,0.009903095431070534,0.24826928628604006,0.0,0.0,-0.000326431917017,-0.0004820555933369
TRN-0077,1.7745352306761815,0.0,0.0,0.0,0.2427533451839015,0.0,0.0,0.08000000000000007,1.45178188549228,0.98,Invalid,0.48,0.744,34.89448123831795,0.2741090572538601,0.015374379652309044,0.6411210419910455,0.0,0.0,0.4067592656283203,0.2427533451839015
TRN-0900,2.021518573374041,0.0,0.0,0.0,0.2470847017956534,0.0,0.0,0.3999999999999999,1.374433871578388,0.1,Valid,0.4,0.13599999999999998,15.445326806545149,0.31278306421080604,0.020013580059781582,0.1779586190975782,0.0,0.0,0.4140083474724036,0.2470847017956534
TRN-0034,1.8255162037770025,0.0,0.0,0.0,0.1873106794083264,0.0,0.0,0.24,1.3982055243686762,0.06,Valid,0.44,0.176,23.964974262436304,0.3008972378156619,0.005339024661412416,0.12480030457596228,0.0,0.0,0.3139688403904532,0.1873106794083264
TRN-0239,2.075406648547411,0.0,0.0,0.0,0.245987494574772,0.0,0.0,0.32000000000000006,1.509419153972639,0.08,Valid,0.42,0.15599999999999997,14.763125373781564,0.2452904230136806,0.005806116315793905,0.10994172330403909,0.0,0.0,-0.41121133008388,-0.245987494574772
TRN-0535,2.397301766861881,0.0,0.0,0.0,0.1611021707924513,0.0,0.0,0.8399999999999999,1.3961995960694296,0.79,Invalid,0.29000000000000004,0.554,35.88395102808233,0.3019002019652853,0.019047204142470443,0.20966041393955512,0.0,0.0,-0.2691448334601638,-0.1611021707924513
TRN-0373,1.6754981007993917,0.0,0.0,0.0,0.3551994081387715,0.0,0.0,0.040000000000000036,1.2802986926606201,0.01,Valid,0.49,0.22599999999999998,18.691746136820367,0.35985065366968993,0.0022983922475813693,0.14904700321506165,0.0,0.0,0.5949522006531538,0.3551994081387715
TRN-0539,1.5707153884933158,0.0,0.0,0.0,0.210230336335237,0.0,0.0,0.0,1.360485052158079,0.0,Valid,0.5,0.236,16.117210393215984,0.3197574739209605,0.0032024468623088366,0.2742325698577164,0.0,0.0,-0.351367131181636,-0.210230336335237
TRN-0141,1.4504060467481033,0.0,0.0,0.0,0.0943358353243483,0.0,0.0,0.0,1.3560702114237548,0.0,Valid,0.5,0.236,16.212618427500818,0.32196489428812264,0.0026020209786607987,0.13579633023784252,0.0,0.0,0.158363492085261,0.0943358353243483
TST-0278,1.389230228264532,0.0,0.0,0.0,0.120515400292944,0.0,0.0,0.1200000000000001,1.1487148279715877,0.97,Invalid,0.47,0.734,33.408904221708305,0.4256425860142062,0.025149392334391268,0.6914627107858112,0.0,0.0,-0.2016980079233583,-0.120515400292944
TST-0006,1.228823551942921,0.0,0.0,0.0,0.0197673467505812,0.0,0.0,0.0,1.2090562051923397,0.0,Valid,0.5,0.236,18.834118496954968,0.39547189740383015,0.002736687884243034,0.19432051331243677,0.0,0.0,-0.0330831947770242,-0.0197673467505812
TST-0047,1.9855443438903007,0.0,0.0,0.0,0.2253002494435169,0.0,0.0,0.19999999999999996,1.5602440944467837,0.05,Valid,0.45,0.186,59.376584547379245,0.21987795277660815,0.0024590477072337228,1.2721126570772108,0.0,0.0,-0.3770689172249604,-0.2253002494435169
TST-0311,1.3650195198446229,0.0,0.0,0.0,0.2296328418138828,0.0,0.0,0.0,1.13538667803074,0.0,Valid,0.5,0.236,26.19571126470932,0.43230666098462994,0.001957132671692333,0.18378892648903525,0.0,0.0,-0.3843200672698721,-0.2296328418138828
TST-0264,1.1147587662615104,0.0,0.0,0.0,0.1816469675405713,0.0,0.0,0.0,0.933111798720939,1.0,Invalid,0.5,0.764,18.16606646667824,0.5334441006395305,0.01337568927620529,0.3248405217095491,0.0,0.0,0.3040095407656977,0.1816469675405713
TST-0169,1.4986935381377977,0.0,0.0,0.0,0.239142471674031,0.0,0.0,0.1200000000000001,1.1395510664637667,0.03,Valid,0.47,0.206,19.428683393184,0.43022446676811665,0.0018454931657057732,0.15167512917589662,0.0,0.0,0.4002356547733612,0.239142471674031
TST-0269,1.3515704631971062,0.0,0.0,0.0,0.0568272208754265,0.0,0.0,0.040000000000000036,1.2547432423216796,0.01,Valid,0.49,0.22599999999999998,18.813919557676726,0.3726283788391602,0.001909587044938577,1.6898165368287525,0.0,0.0,-0.0951076561048047,-0.0568272208754265
TST-0178,6.437013422030536,0.0,3.0,2.0,0.1046906082557734,0.0,0.0,0.0,1.3323228137747627,1.0,Invalid,0.5,0.764,15.102410370805018,0.33383859311261865,0.012545146744155232,0.24624356720781082,0.0,0.0,0.1752131850547442,0.1046906082557734
TST-0206,3.628343733031866,0.0,0.0,0.0,0.5289203824884542,0.0,0.0,1.7999999999999998,1.299423350543412,0.55,Invalid,0.050000000000000044,0.31400000000000006,42.81124155383272,0.3502883247282939,0.10758858498350654,3.173045715583663,0.0,0.0,0.8852162233097438,0.5289203824884542
TST-0038,1.5306318536402785,0.0,0.0,0.0,0.3267872193784373,0.0,0.0,0.040000000000000036,1.1638446342618411,0.01,Valid,0.49,0.22599999999999998,18.153422602233512,0.4180776828690794,0.002037313120697111,0.18331803587854514,0.0,0.0,0.5469204019007297,0.3267872193784373
TST-0213,4.6496206807065965,3.0,0.0,0.0,0.1987238730406698,0.0,0.0,0.16000000000000014,1.2908968076659264,0.96,Invalid,0.45999999999999996,0.724,14.944263788905976,0.3545515961670368,0.02329209376150782,0.19027238497167143,0.0,0.0,-0.3325899364038722,-0.1987238730406698
TST-0309,1.7127906645363664,0.0,0.0,0.0,0.322133215039118,0.0,0.0,0.0,1.3906574494972483,0.0,Valid,0.5,0.236,15.806346454439211,0.30467127525137583,0.0047345938187302134,0.18460235151463714,0.0,0.0,0.5391313276261922,0.322133215039118
TST-0059,1.3615068008899454,0.0,0.0,0.0,0.0140626029559966,0.0,0.0,0.040000000000000036,1.3074441979339486,0.01,Valid,0.49,0.22599999999999998,33.81095575334504,0.34627790103302564,0.002849495877296878,0.38426645874848214,0.0,0.0,-0.0235355730101467,-0.0140626029559966
TST-0159,1.2282441156147832,0.0,0.0,0.0,0.0917376139008659,0.0,0.0,0.040000000000000036,1.0965065017139173,0.01,Valid,0.49,0.22599999999999998,18.602027667775022,0.45174674914304136,0.0027747700077474487,0.11383101220869898,0.0,0.0,0.1535346846168188,0.0917376139008659
TST-0235,1.3257564977741678,0.0,0.0,0.0,0.1159433209986803,0.0,0.0,0.0,1.2098131767754876,0.0,Valid,0.5,0.236,20.078330613849428,0.39509341161225614,0.002445205310506495,0.23985525307950006,0.0,0.0,-0.1940460457386166,-0.1159433209986803
TST-0230,1.434972139696038,0.0,0.0,0.0,0.0211829045235453,0.0,0.0,0.040000000000000036,1.3737892351724927,0.01,Valid,0.49,0.22599999999999998,21.18630784666592,0.31310538241375363,0.002200382362649708,0.17049051620034575,0.0,0.0,-0.0354523126010803,-0.0211829045235453
TST-0323,1.8215941131032918,0.0,0.0,0.0,0.3297444214898099,0.0,0.0,0.0,1.4918496916134818,0.0,Valid,0.5,0.236,36.41291005922788,0.25407515419325905,0.008312165562262065,0.5817714227135269,0.0,0.0,0.551869659617509,0.3297444214898099
TST-0262,1.4920560690892677,0.0,0.0,0.0,0.1886944651311214,0.0,0.0,0.040000000000000036,1.2633616039581463,0.01,Valid,0.49,0.22599999999999998,18.439383873205717,0.36831919802092683,0.0017096147594358037,0.29177715601966525,0.0,0.0,0.3158044335462335,0.1886944651311214
TST-0274,1.5182312368888922,0.0,0.0,0.0,0.0317761527013597,0.0,0.0,0.040000000000000036,1.4464550841875323,0.01,Valid,0.49,0.22599999999999998,14.117469363719144,0.2767724579062339,0.003967259759210731,0.15696091334800644,0.0,0.0,-0.0531814745978813,-0.0317761527013597
TST-0214,1.9422432082729852,0.0,0.0,0.0,0.1233085921448456,0.0,0.0,0.48,1.3389346161281397,0.12,Valid,0.38,0.11599999999999999,47.67703828010392,0.33053269193593016,0.001257688581347274,0.3075586928738592,0.0,0.0,0.2063727733965414,0.1233085921448456
TST-0024,1.5348570800663641,0.0,0.0,0.0,0.3207118635216592,0.0,0.0,0.0,1.2141452165447049,0.0,Valid,0.5,0.236,40.52874810584514,0.39292739172764757,0.003074888021294025,0.10949368062448514,0.0,0.0,0.5367525132262614,0.3207118635216592
TST-0234,2.3841517770307714,0.0,0.0,0.0,0.0280035155181449,0.0,1.0,0.040000000000000036,1.3161482615126263,0.01,Valid,0.49,0.22599999999999998,17.91662488294489,0.3419258692436868,0.003640534859433128,0.11168722806445076,0.0,1.0,-0.0468674815096754,-0.0280035155181449
TST-0333,1.5569578448663597,0.0,0.0,0.0,0.0173041823952752,0.0,0.0,0.19999999999999996,1.3396536624710846,0.05,Valid,0.45,0.186,21.708461543079316,0.3301731687644577,0.004451127780691989,0.2170241396877779,0.0,0.0,0.0289607727260214,0.0173041823952752
TST-0060,1.399614158978412,0.0,0.0,0.0,0.0200485287741637,0.0,0.0,0.0,1.3795656302042483,0.0,Valid,0.5,0.236,20.527722202063355,0.3102171848978758,0.004490525257622761,0.3372808468677187,0.0,0.0,0.033553789023756,0.0200485287741637
TST-0226,1.6246377552838318,0.0,0.0,0.0,0.0713919271639495,0.0,0.0,0.19999999999999996,1.3532458281198823,0.05,Valid,0.45,0.186,35.70802606753224,0.32337708594005893,0.007729018539860351,0.30252784746207234,0.0,0.0,0.1194835635593136,0.0713919271639495
TST-0197,1.5631929256337642,0.0,0.0,0.0,0.1346454591655872,0.0,0.0,0.040000000000000036,1.388547466468177,0.01,Valid,0.49,0.22599999999999998,15.65675971099424,0.3057262667659116,0.00247460153277175,0.11525866382397815,0.0,0.0,-0.2253464770777089,-0.1346454591655872
TST-0346,2.6505657853721805,0.0,0.0,0.0,0.0309209686078706,0.0,0.0,1.24,1.3796448167643098,0.31,Invalid,0.19,0.07400000000000001,41.51037895226555,0.3101775916178451,0.09752259293734677,0.27436548730191884,0.0,0.0,0.0517502141312089,0.0309209686078706
TST-0192,1.8095655411110627,0.0,0.0,0.0,0.2239277271027669,0.0,0.0,0.19999999999999996,1.3856378140082959,0.05,Valid,0.45,0.186,26.40391691750689,0.30718109299585206,0.005478217550200609,0.24761857975033325,0.0,0.0,0.374771824726519,0.2239277271027669
TST-0141,1.660767233056363,0.0,0.0,0.0,0.3541826436994871,0.0,0.0,0.19999999999999996,1.106584589356876,0.05,Valid,0.45,0.186,30.304385272534955,0.44670770532156195,0.004047865131167745,0.3043381965904669,0.0,0.0,0.5927701646558585,0.3541826436994871
TST-0222,3.5892157774896627,0.0,0.0,2.0,0.3033040461845563,0.0,0.0,0.1200000000000001,1.1659117313051062,0.97,Invalid,0.47,0.734,37.95675875306226,0.4170441343474469,0.01274255457334267,0.6188880625699253,0.0,0.0,-0.5076182941085996,-0.3033040461845563
TST-0232,1.6033837302154468,0.0,0.0,0.0,0.3072233438477003,0.0,0.0,0.0,1.2961603863677464,0.0,Valid,0.5,0.236,19.05948171953672,0.3519198068161268,0.0028345510297451606,0.14248711883183973,0.0,0.0,0.5141777423549918,0.3072233438477003
TST-0085,1.3629906132449916,0.0,0.0,0.0,0.0712773315399961,0.0,0.0,0.040000000000000036,1.2517132817049954,0.01,Valid,0.49,0.22599999999999998,23.743512648847016,0.37414335914750224,0.004716095987447054,0.2468751553824453,0.0,0.0,0.1192917730577516,0.0712773315399961
TST-0237,1.5763731623621708,0.0,0.0,0.0,0.0307703788309519,0.0,0.0,0.24,1.305602783531219,0.06,Valid,0.44,0.176,33.24336057506138,0.3471986082343906,0.0031520706310469624,0.35471121090727525,0.0,0.0,-0.0514981827896185,-0.0307703788309519
TST-0001,1.4127630845707362,0.0,0.0,0.0,0.0169905449503708,0.0,0.0,0.0,1.3957725396203653,0.0,Valid,0.5,0.236,36.43740439798293,0.3021137301898174,0.004392494075315135,0.6412307307119738,0.0,0.0,0.0284358601613732,0.0169905449503708
TST-0069,1.9984141684053216,0.0,0.0,0.0,0.022907390253527,0.0,0.0,0.6400000000000001,1.3355067781517946,0.16,Valid,0.33999999999999997,0.07599999999999998,16.103918216298453,0.33224661092410274,0.0021521724878920635,0.31451238411660887,0.0,0.0,0.0383384610566643,0.022907390253527
TST-0272,1.8461773701389175,0.0,0.0,0.0,0.383264104889633,0.0,0.0,0.08000000000000007,1.3829132652492844,0.02,Valid,0.48,0.216,22.839384153300195,0.3085433673753578,0.007720170344965554,0.25452473780177576,0.0,0.0,0.6414417267574226,0.383264104889633
TST-0343,1.7274381706152817,0.0,0.0,0.0,0.226228142873786,0.0,0.0,0.08000000000000007,1.4212100277414956,0.02,Valid,0.48,0.216,33.7630417403061,0.2893949861292522,0.006358692771833349,0.5135132128157598,0.0,0.0,0.378621866109464,0.226228142873786
TST-0320,1.6108260387842515,0.0,0.0,0.0,0.0044442619035144,0.0,0.0,0.32000000000000006,1.286381776880737,0.08,Valid,0.42,0.15599999999999997,26.47464722236108,0.3568091115596314,0.004596089127361718,0.1501767833894983,0.0,0.0,-0.007438043357526,-0.0044442619035144
TST-0008,1.5167657771620726,0.0,0.0,0.0,0.1856609780448331,0.0,0.0,0.08000000000000007,1.2511047991172395,0.98,Invalid,0.48,0.744,29.766771762299097,0.37444760044138026,0.012142292423172362,0.5944818809547753,0.0,0.0,0.310727503121754,0.1856609780448331
TST-0144,1.596808267892321,0.0,0.0,0.0,0.1114419045145263,0.0,0.0,0.0,1.4853663633777947,0.0,Valid,0.5,0.236,23.55311352329763,0.25731681831110265,0.00774509516945751,0.20845195533938937,0.0,0.0,-0.1865123468463565,-0.1114419045145263
TST-0184,1.4264130448848484,0.0,0.0,0.0,0.2852453770221245,0.0,0.0,0.0,1.141167667862724,0.0,Valid,0.5,0.236,22.480801838985908,0.429416166068638,0.004675364922774384,0.1171123701114701,0.0,0.0,0.477394790830548,0.2852453770221245
TST-0107,1.8504931746074116,0.0,0.0,0.0,0.0962670096387009,0.0,0.0,0.19999999999999996,1.5542261649687108,0.05,Valid,0.45,0.186,56.93887588511396,0.22288691751564463,0.0036653467057108056,1.904304654739989,0.0,0.0,0.1611152103852866,0.0962670096387009
TST-0026,1.4431925158296481,0.0,0.0,0.0,0.2424267068372573,0.0,0.0,0.0,1.200765808992391,0.0,Valid,0.5,0.236,42.076511608345925,0.39961709550380453,0.0037972615545962627,0.5276227421089709,0.0,0.0,-0.4057322443242768,-0.2424267068372573
TST-0164,1.5921498711529327,0.0,0.0,0.0,0.1985161557500779,0.0,0.0,0.15999999999999992,1.233633715402855,0.04,Valid,0.46,0.19599999999999998,40.81746390131951,0.3831831422985725,0.006031506340502919,1.0536398791846853,0.0,0.0,-0.3322422948275942,-0.1985161557500779
TST-0217,1.6495542108536625,0.0,0.0,0.0,0.1400095361708908,0.0,0.0,0.0,1.5095446746827716,0.0,Valid,0.5,0.236,32.85265398017093,0.2452276626586142,0.008260249634940308,0.14299395123215192,0.0,0.0,0.234323949199009,0.1400095361708908
TST-0332,3.614916396117943,0.0,0.0,0.0,0.2516993697312256,1.0,1.0,0.08000000000000007,1.2832170263867173,0.98,Invalid,0.48,0.744,28.04140840773417,0.3583914868066414,0.04042981523926885,0.2268574181094002,1.0,1.0,0.4212512371609769,0.2516993697312256
TST-0279,1.3767237812364717,0.0,0.0,0.0,0.100568695801394,0.0,0.0,0.040000000000000036,1.2361550854350776,0.01,Valid,0.49,0.22599999999999998,24.19990100556355,0.3819224572824612,0.0031033944174299385,0.23091558310649854,0.0,0.0,-0.1683146349203887,-0.100568695801394
TST-0243,1.5499325874873837,0.0,0.0,0.0,0.2514625709895321,0.0,0.0,0.0,1.2984700164978515,0.0,Valid,0.5,0.236,19.132896937644283,0.3507649917510743,0.0016083226698031135,0.17972105088886633,0.0,0.0,0.4208549240394816,0.2514625709895321
TST-0163,0.9296616933227595,0.0,0.0,0.0,0.1597431163973519,0.0,0.0,0.0,0.7699185769254075,0.0,Valid,0.5,0.236,20.70443747078204,0.6150407115372962,0.0029410269560659666,0.20812317870049776,0.0,0.0,-0.2673506313591147,-0.1597431163973519
TST-0131,1.6780274247956868,0.0,0.0,0.0,0.0041230466385819,0.0,0.0,0.28,1.3939043781571048,0.07,Valid,0.43,0.16599999999999998,30.732703491898725,0.30304781092144756,0.004418602517858375,0.18646234470598097,0.0,0.0,0.0069004483373547,0.0041230466385819
TST-0070,1.9343222215778146,0.0,0.0,0.0,0.4100333784919059,0.0,0.0,0.15999999999999992,1.3642888430859088,0.04,Valid,0.46,0.19599999999999998,16.116284376095646,0.3178555784570456,0.003076146429638843,0.26767211993662704,0.0,0.0,0.6862435458279261,0.4100333784919059
TST-0137,1.0382587172724653,0.0,0.0,0.0,0.0559309589914498,0.0,0.0,0.0,0.9823277582810155,0.0,Valid,0.5,0.236,19.25390076673837,0.5088361208594923,0.0034025214424937803,0.13910614989429426,0.0,0.0,0.0936076466774924,0.0559309589914498
TST-0210,1.4145530137760818,0.0,0.0,0.0,0.2727082020073995,0.0,0.0,0.0,1.1418448117686824,0.0,Valid,0.5,0.236,30.226673236547096,0.4290775941156589,0.005133687245707014,0.3236293678165206,0.0,0.0,-0.4564122174888023,-0.2727082020073995
TST-0288,1.669326216522438,0.0,0.0,0.0,0.001279013971659,0.0,0.0,0.28,1.388047202550779,0.07,Valid,0.43,0.16599999999999998,20.960093453295315,0.3059763987246104,0.009701848149152037,0.19845750331719536,0.0,0.0,0.0021405942274821,0.001279013971659
TST-0248,1.609806572994806,0.0,0.0,0.0,0.1363597585732044,0.0,0.0,0.15999999999999992,1.3134468144216016,0.04,Valid,0.46,0.19599999999999998,19.896190804746496,0.3432765927891992,0.003374777696041228,0.6826314875503419,0.0,0.0,-0.2282155774139322,-0.1363597585732044
TST-0277,2.1226807752193686,0.0,0.0,0.0,0.0217205803836863,0.0,1.0,0.040000000000000036,1.060960194835682,0.01,Valid,0.49,0.22599999999999998,21.886837305513104,0.4695199025821591,0.004529845252414889,0.30387048846043074,0.0,1.0,-0.03635218224127,-0.0217205803836863
TST-0215,1.4028335673799472,0.0,0.0,0.0,0.2090787611771824,0.0,0.0,0.0,1.1937548062027648,0.0,Valid,0.5,0.236,21.620621812099,0.40312259689861757,0.0027706197156595522,0.3586512531266252,0.0,0.0,0.3499201722436655,0.2090787611771824
TST-0138,1.5394890638396106,0.0,0.0,0.0,0.202824086307964,0.0,0.0,0.0,1.3366649775316466,0.0,Valid,0.5,0.236,15.979914345007536,0.3316675112341767,0.0032202661959942172,0.16373265773776297,0.0,0.0,0.3394521701604205,0.202824086307964
TST-0228,1.2504550321721812,0.0,0.0,0.0,0.1400949242021611,0.0,0.0,0.0,1.11036010797002,0.0,Valid,0.5,0.236,18.03385378890344,0.44481994601499003,0.0011519946214435513,0.17076718899175297,0.0,0.0,0.2344668570412089,0.1400949242021611
TST-0252,1.4216202856553626,0.0,0.0,0.0,0.0720973130857652,0.0,0.0,0.0,1.3495229725695974,0.0,Valid,0.5,0.236,48.88039552754728,0.3252385137152013,0.002939473668984403,0.5425664082058639,0.0,0.0,0.1206641175374905,0.0720973130857652
TST-0205,1.782832340620744,0.0,0.0,0.0,0.226365720257974,0.0,0.0,0.19999999999999996,1.3564666203627702,0.05,Valid,0.45,0.186,29.100826657597626,0.32176668981861495,0.0026086032045790327,0.3939120938901722,0.0,0.0,0.3788521195398022,0.226365720257974
TST-0348,1.0706395902823747,0.0,0.0,0.0,0.003905233831249,0.0,0.0,0.040000000000000036,1.0267343564511255,0.01,Valid,0.49,0.22599999999999998,22.015850186945183,0.48663282177443723,0.0038099803507964064,0.295900111620861,0.0,0.0,-0.0065359106165949,-0.003905233831249
TST-0177,1.5732306683240358,0.0,0.0,0.0,0.1176116969821917,0.0,0.0,0.040000000000000036,1.4156189713418441,0.01,Valid,0.49,0.22599999999999998,22.76949055671081,0.29219051432907794,0.0015787201068288433,0.2696860153668309,0.0,0.0,-0.196838287323704,-0.1176116969821917
TST-0267,1.4286157343068309,0.0,0.0,0.0,0.0589179384254698,0.0,0.0,0.08000000000000007,1.289697795881361,0.02,Valid,0.48,0.216,38.55530142114113,0.35515110205931955,0.008268866328603875,0.47162048796226586,0.0,0.0,-0.0986067405699362,-0.0589179384254698
TST-0308,1.5071464928680713,0.0,0.0,0.0,0.1146225876130014,0.0,0.0,0.0,1.39252390525507,0.0,Valid,0.5,0.236,23.40560441438361,0.303738047372465,0.003786466348172862,0.08048342669790007,0.0,0.0,0.1918356287110683,0.1146225876130014
TST-0087,2.162312990185847,0.0,0.0,0.0,0.3234002903303337,0.0,0.0,0.3599999999999999,1.4789126998555138,0.91,Invalid,0.41000000000000003,0.674,47.0585451381272,0.26054365007224317,0.027630172937420653,0.8519222117946196,0.0,0.0,0.5412519409379009,0.3234002903303337
TST-0117,1.400099327715535,0.0,0.0,0.0,0.2744755477972316,0.0,0.0,0.0,1.1256237799183033,0.0,Valid,0.5,0.236,17.607895290053275,0.43718811004084834,0.0014357613401200613,0.3891784575201304,0.0,0.0,0.4593700977618162,0.2744755477972316
TST-0014,1.5194303304008565,0.0,0.0,0.0,0.1307699032141576,0.0,0.0,0.0,1.388660427186699,0.0,Valid,0.5,0.236,18.35566353871576,0.30566978640665055,0.005621223854824702,0.3333264589840581,0.0,0.0,0.218860236206428,0.1307699032141576
TST-0154,1.578035123964927,0.0,0.0,0.0,0.0724518043441165,0.0,0.0,0.08000000000000007,1.4255833196208105,0.02,Valid,0.48,0.216,24.188474022464305,0.28720834018959474,0.004174049521684625,0.4520795046223362,0.0,0.0,-0.1212574042084213,-0.0724518043441165
TST-0207,1.6759413148339932,0.0,0.0,0.0,0.1059409200020806,0.0,0.0,0.19999999999999996,1.3700003948319126,0.05,Valid,0.45,0.186,47.18384605982318,0.3149998025840437,0.0023951347327241033,1.0167494573565674,0.0,0.0,-0.1773057424200299,-0.1059409200020806
TST-0187,1.414477186192903,0.0,0.0,0.0,0.1613496418269493,0.0,0.0,0.0,1.2531275443659537,0.0,Valid,0.5,0.236,21.722917199547386,0.3734362278170232,0.003256912786275442,0.3588874421683993,0.0,0.0,-0.2700393580947882,-0.1613496418269493
TST-0236,1.2727902458070848,0.0,0.0,0.0,0.0206355550664335,0.0,0.0,0.0,1.2521546907406513,0.0,Valid,0.5,0.236,21.42349413677931,0.3739226546296744,0.00246596277825386,0.30258229790447755,0.0,0.0,-0.0345362529533588,-0.0206355550664335
TST-0283,2.029314317598994,0.0,0.0,0.0,0.1360571435897359,0.0,0.0,0.6800000000000002,1.2132571740092581,0.83,Invalid,0.32999999999999996,0.594,39.50510301317562,0.39337141299537093,0.04384001530511812,0.7793659143972439,0.0,0.0,-0.2277091123548196,-0.1360571435897359
TST-0089,1.3167467679762774,0.0,0.0,0.0,0.0987369856848953,0.0,0.0,0.0,1.2180097822913822,0.0,Valid,0.5,0.236,18.71167245575404,0.39099510885430894,0.001524948775984203,0.16417876427324557,0.0,0.0,0.1652490326762539,0.0987369856848953
TST-0202,1.4440015892522085,0.0,0.0,0.0,0.0819042684023366,0.0,0.0,0.08000000000000007,1.2820973208498718,0.02,Valid,0.48,0.216,23.69720222019249,0.35895133957506403,0.004258678678193267,0.3605991483095293,0.0,0.0,-0.1370773173969084,-0.0819042684023366
TST-0160,1.6432933611342664,0.0,0.0,0.0,0.2160629426166046,0.0,0.0,0.040000000000000036,1.3872304185176616,0.01,Valid,0.49,0.22599999999999998,18.142282105857163,0.3063847907411692,0.007849014775567958,0.12729691888076541,0.0,0.0,0.3616090973095289,0.2160629426166046
TST-0036,1.2537128093328604,0.0,0.0,0.0,0.1245981153028227,0.0,0.0,0.0,1.1291146940300378,0.0,Valid,0.5,0.236,24.94305412691006,0.4354426529849811,0.0023904773690151034,0.32640883123138553,0.0,0.0,-0.2085309560976966,-0.1245981153028227
TST-0275,1.850421992464168,0.0,0.0,0.0,0.026483270261682,0.0,0.0,0.56,1.263938722202486,0.14,Valid,0.36,0.09599999999999997,46.57522506107749,0.368030638898757,0.008720013804754843,1.6056463188478485,0.0,0.0,-0.0443231557302468,-0.026483270261682
TST-0023,1.4372895870124849,0.0,0.0,0.0,0.1826029548290238,0.0,0.0,0.0,1.254686632183461,0.0,Valid,0.5,0.236,34.62144978106004,0.3726566839082695,0.0020922066328828873,0.4738741803843982,0.0,0.0,0.30560950833177,0.1826029548290238
TST-0091,1.4446631175345237,0.0,0.0,0.0,0.1228804679569603,0.0,0.0,0.08000000000000007,1.2417826495775635,0.02,Valid,0.48,0.216,42.69597987015446,0.3791086752112182,0.00862202393363676,0.3967037017676361,0.0,0.0,-0.2056562525566292,-0.1228804679569603
TST-0151,1.469735662881811,0.0,0.0,0.0,0.0684307053624195,0.0,0.0,0.1200000000000001,1.2813049575193913,0.03,Valid,0.47,0.206,43.3323459738911,0.35934752124030434,0.0023607576611685945,0.36658426912038894,0.0,0.0,0.1145275783745489,0.0684307053624195
TST-0310,1.56619959354166,0.0,0.0,0.0,0.280193060373731,0.0,0.0,0.08000000000000007,1.2060065331679288,0.02,Valid,0.48,0.216,22.90661675620151,0.39699673341603553,0.0015582197415366724,0.18942376687066095,0.0,0.0,0.4689390897259429,0.280193060373731
TST-0239,1.8441805404392366,0.0,0.0,0.0,0.3305650601169949,0.0,0.0,0.1200000000000001,1.3936154803222416,0.03,Valid,0.47,0.206,15.122623091202067,0.3031922598388792,0.008642359039851518,0.18807903604900986,0.0,0.0,0.5532431038074286,0.3305650601169949
TST-0331,1.2986108753847703,0.0,0.0,0.0,0.1402047353233326,0.0,0.0,0.0,1.1584061400614376,0.0,Valid,0.5,0.236,32.067180145643505,0.4207969299692812,0.004369540147987149,0.2831567239566986,0.0,0.0,-0.2346506400625845,-0.1402047353233326
TST-0316,7.9384006153306625,0.0,0.0,2.0,4.374981257203092,0.0,0.0,0.16000000000000014,1.4034193581275711,0.96,Invalid,0.45999999999999996,0.724,13.942824357264346,0.2982903209362145,0.027129319932501044,0.1594648963160939,0.0,0.0,-7.322093293761043,-4.374981257203092
TST-0338,1.5916768338434837,0.0,0.0,0.0,0.08487216120074,0.0,0.0,0.08000000000000007,1.4268046726427437,0.02,Valid,0.48,0.216,14.326731905212654,0.28659766367862816,0.0030648097039606176,0.2363361382618868,0.0,0.0,-0.1420444673521252,-0.08487216120074
TST-0019,1.2962256286469482,0.0,0.0,0.0,0.0020473289481455,0.0,0.0,0.08000000000000007,1.2141782996988026,0.02,Valid,0.48,0.216,19.896980526769063,0.3929108501505987,0.014475196762432384,0.1508436952660051,0.0,0.0,0.0034264680646707,0.0020473289481455
TST-0168,1.7192058808639112,0.0,0.0,0.0,0.3305389346471662,0.0,0.0,0.040000000000000036,1.348666946216745,0.99,Invalid,0.49,0.754,13.69137590513846,0.3256665268916274,0.007442389302037691,0.37334232818284446,0.0,0.0,0.5531993794766983,0.3305389346471662
TST-0007,1.3919449357123088,0.0,0.0,0.0,0.1170053501486422,0.0,0.0,0.0,1.2749395855636667,0.0,Valid,0.5,0.236,18.845698072038864,0.3625302072181667,0.0013500174390358615,0.12326012077820372,0.0,0.0,0.1958234879856917,0.1170053501486422
TST-0211,1.5535655558402373,0.0,0.0,0.0,0.2341419183004389,0.0,0.0,0.0,1.3194236375397983,0.0,Valid,0.5,0.236,32.66031258628059,0.34028818123010085,0.0022963612164671123,0.42300585917156397,0.0,0.0,0.3918665861604182,0.2341419183004389
