Test_ID,Reference_Parameter,predicted_Reference_Parameter,regression_residual,regression_abs_residual,Validity_Label,regime_id,Sensor_S1_imputed,Sensor_S2_imputed,Sensor_S3_imputed,Sensor_S4_missing,S3_consistency_residual
TRN-0628,17.744,18.060248936977025,-0.3162489369770256,0.3162489369770256,Valid,2,0,0,0,0,0.4117842701569465
TRN-0191,16.8215,16.50642698102845,0.3150730189715496,0.3150730189715496,Valid,2,0,0,0,0,0.4640268996504044
TRN-0834,21.1305,20.816058395989547,0.3144416040104545,0.3144416040104545,Valid,0,0,0,0,1,-0.3321562481989559
TRN-0926,44.069,44.38298399917672,-0.3139839991767204,0.3139839991767204,Valid,1,0,0,0,0,0.1596225950069723
TRN-0661,16.2105,15.896903707434383,0.3135962925656166,0.3135962925656166,Valid,0,0,0,0,0,-0.370140015315437
TRN-0326,37.3695,37.05618466539263,0.31331533460737404,0.31331533460737404,Valid,1,0,0,0,0,0.337834982923102
TRN-0640,44.2449,44.555930742494965,-0.3110307424949639,0.3110307424949639,Invalid,0,0,0,0,0,-0.2324939127180147
TRN-0707,48.5994,48.289218399914894,0.31018160008510876,0.31018160008510876,Valid,0,0,0,0,0,-0.4016704073051294
TRN-0220,17.0452,16.736433654528952,0.3087663454710494,0.3087663454710494,Valid,1,0,0,0,0,0.2395077609498805
TRN-0930,35.4494,35.14084890589532,0.3085510941046792,0.3085510941046792,Valid,2,0,0,0,0,0.0541175063318153
TRN-0881,24.2957,24.60179867000107,-0.30609867000107016,0.30609867000107016,Valid,0,0,0,0,0,0.5408226741352031
TRN-0305,17.5207,17.2162373318108,0.30446266818920265,0.30446266818920265,Invalid,1,0,0,0,0,0.4897692784025409
TRN-0782,36.8118,36.50798780992939,0.3038121900706088,0.3038121900706088,Valid,0,0,0,0,0,-0.0565580498928195
TRN-0977,26.2595,25.957391475062664,0.302108524937335,0.302108524937335,Valid,2,0,0,0,0,0.1473580141755945
TRN-0991,24.1357,24.437283588485563,-0.3015835884855633,0.3015835884855633,Valid,2,0,0,0,0,-0.3395580307273569
TRN-0469,15.7717,16.070768290949793,-0.29906829094979415,0.29906829094979415,Valid,2,0,0,0,0,0.2269502690296558
TRN-0336,44.1841,43.88568928588238,0.29841071411762243,0.29841071411762243,Valid,0,0,0,0,0,-0.2279363403924144
TRN-0017,15.0326,14.735903975524717,0.296696024475283,0.296696024475283,Valid,2,0,0,0,0,0.1009293320726705
TRN-0693,25.539,25.242439266827795,0.2965607331722069,0.2965607331722069,Valid,0,0,0,0,0,0.3261467690741746
TRN-0862,17.5038,17.207981494181006,0.2958185058189926,0.2958185058189926,Valid,1,0,0,0,0,-0.1232123140787262
TRN-0344,13.3281,13.623628143962756,-0.2955281439627573,0.2955281439627573,Valid,2,0,0,0,0,-0.1010379535245649
TRN-0659,27.4947,27.789075665057805,-0.2943756650578031,0.2943756650578031,Valid,0,0,0,0,0,-0.7038065215509661
TRN-0643,24.5014,24.207142903013487,0.29425709698651303,0.29425709698651303,Valid,0,0,0,0,0,0.1374882649880575
TRN-0695,21.5556,21.84810482330428,-0.29250482330428085,0.29250482330428085,Valid,0,0,0,0,1,0.5529312378401663
TRN-0141,15.9219,16.212618427500818,-0.290718427500817,0.290718427500817,Valid,1,0,0,0,0,0.158363492085261
TRN-0565,20.1548,19.864352008332418,0.29044799166758395,0.29044799166758395,Valid,1,0,0,0,0,0.4075799851519264
TRN-0941,29.618,29.908357444752188,-0.29035744475218905,0.29035744475218905,Valid,2,0,0,0,0,-0.111358037479146
TRN-0766,34.1003,34.389120074169,-0.2888200741690028,0.2888200741690028,Valid,1,0,0,0,0,-0.25772676622746
TRN-0899,14.8891,15.177220095289664,-0.2881200952896652,0.2881200952896652,Valid,2,0,0,0,0,-0.335237638561221
TRN-0900,15.1575,15.445326806545147,-0.28782680654514614,0.28782680654514614,Valid,2,0,0,0,0,0.4140083474724036
TRN-0517,14.8727,15.159632120776434,-0.2869321207764344,0.2869321207764344,Valid,0,0,0,0,0,0.1672033776546087
TRN-0962,36.8685,36.58414902607438,0.28435097392561914,0.28435097392561914,Valid,2,0,0,0,0,0.2023706011091626
TRN-0961,20.6785,20.96058970613953,-0.28208970613953,0.28208970613953,Valid,1,0,0,0,0,0.2402182626011573
TRN-0489,25.8404,26.122321990915367,-0.28192199091536807,0.28192199091536807,Valid,2,0,0,0,0,-0.0014618650200262
TRN-0035,34.834,34.55211689095116,0.2818831090488416,0.2818831090488416,Valid,1,0,0,0,0,-0.0694035923564015
TRN-0111,16.8476,16.56584257968282,0.2817574203171809,0.2817574203171809,Valid,2,0,0,0,0,0.052670963476773
TRN-0654,21.3468,21.06789494509056,0.2789050549094405,0.2789050549094405,Valid,1,0,0,0,0,0.1328190960140993
TRN-0622,17.9097,17.631643417111864,0.27805658288813717,0.27805658288813717,Invalid,1,0,0,0,0,0.5181407603257018
TRN-0620,20.9953,20.717532185009244,0.27776781499075653,0.27776781499075653,Valid,0,0,0,0,0,0.156688381909543
TRN-0394,16.065,15.788526124225221,0.27647387577478,0.27647387577478,Valid,1,0,0,0,0,0.4170085894671658
TRN-0815,18.7609,19.03665836736462,-0.2757583673646202,0.2757583673646202,Valid,1,0,0,0,0,0.0673619246273897
TRN-0189,35.0691,34.793525185209816,0.27557481479018264,0.27557481479018264,Valid,1,0,0,0,0,-0.4991113457799692
TRN-0335,53.154,52.87912081672809,0.2748791832719135,0.2748791832719135,Valid,2,0,0,0,0,-0.0006438042040066
TRN-0798,19.6213,19.895169232284438,-0.2738692322844365,0.2738692322844365,Valid,1,0,0,0,0,0.1117818421293499
TRN-0929,20.992,21.265441472795032,-0.2734414727950316,0.2734414727950316,Invalid,2,0,0,0,0,-0.2696739436471649
TRN-0943,25.1708,25.444176307283712,-0.2733763072837121,0.2733763072837121,Valid,0,0,0,0,0,-0.2477309129970457
TRN-0763,19.1371,18.86584307236028,0.271256927639719,0.271256927639719,Valid,2,0,0,0,0,0.015799019211709
TRN-0841,35.6834,35.953654571161216,-0.2702545711612174,0.2702545711612174,Valid,0,0,0,0,0,-0.1916212067154141
TRN-0145,52.9031,52.63399125888059,0.2691087411194104,0.2691087411194104,Valid,1,0,0,0,0,-0.159550295844209
TRN-0780,22.3588,22.627375280925897,-0.2685752809258979,0.2685752809258979,Valid,0,0,0,0,0,0.0500915600829294
TRN-0802,29.7294,29.99719338038488,-0.2677933803848802,0.2677933803848802,Invalid,0,1,0,0,0,-0.4795802088504324
TRN-0157,16.6935,16.9601386117415,-0.2666386117414987,0.2666386117414987,Valid,0,0,0,0,0,-0.3457718164379315
TRN-0005,29.9111,29.64561523029434,0.2654847697056617,0.2654847697056617,Invalid,1,0,0,0,0,0.1758335363384446
TRN-0011,20.9826,20.717598630556342,0.2650013694436595,0.2650013694436595,Valid,0,0,0,0,0,0.0737910532902041
TRN-0350,17.1638,17.427310882921287,-0.2635108829212882,0.2635108829212882,Valid,1,0,0,0,0,0.1392714965000419
TRN-0239,14.4998,14.763125373781563,-0.2633253737815622,0.2633253737815622,Valid,1,0,0,0,0,-0.41121133008388
TRN-0437,19.2354,18.972588519526035,0.26281148047396385,0.26281148047396385,Valid,2,0,0,0,0,0.2138170558385539
TRN-0176,22.1887,21.927095585856563,0.26160441414343794,0.26160441414343794,Valid,2,0,0,0,0,-0.0401392398849065
TRN-0761,14.9056,14.644671679306445,0.2609283206935551,0.2609283206935551,Valid,1,0,0,0,0,0.0515755266955348
TRN-0817,32.0033,32.26416383146121,-0.26086383146120795,0.26086383146120795,Valid,2,0,0,0,0,-0.2002235048592684
TRN-0847,14.8242,14.563799353321969,0.26040064667803087,0.26040064667803087,Valid,1,0,0,0,0,-0.1864305404250252
TRN-0968,17.1679,16.907700007479505,0.2601999925204943,0.2601999925204943,Invalid,2,0,0,0,0,0.3211469724506379
TRN-0948,21.0112,21.271025945717877,-0.2598259457178784,0.2598259457178784,Valid,1,0,0,0,0,0.4513848563508027
TRN-0445,19.8208,19.561370471165898,0.25942952883410086,0.25942952883410086,Valid,2,0,0,0,0,0.0563198248384146
TRN-0201,23.7241,23.983482401091255,-0.2593824010912549,0.2593824010912549,Valid,0,0,0,0,0,-0.0692358942158399
TRN-0204,20.4819,20.22266268885409,0.25923731114590964,0.25923731114590964,Valid,2,0,0,0,0,0.0802011069740693
TRN-0757,14.0025,14.259234476053127,-0.2567344760531274,0.2567344760531274,Valid,2,0,0,0,0,0.3192305474945485
TRN-0329,21.3423,21.598879313010368,-0.2565793130103664,0.2565793130103664,Valid,0,0,0,0,0,-0.4583254479869296
TRN-0126,20.623,20.36731088259174,0.2556891174082594,0.2556891174082594,Valid,2,0,0,0,0,0.597107233819866
TRN-0501,30.3824,30.6360091873108,-0.2536091873108006,0.2536091873108006,Valid,1,0,0,0,0,0.1342000680761739
TRN-0970,20.1454,20.39878214808543,-0.25338214808543214,0.25338214808543214,Valid,1,0,0,0,0,0.1601676836469856
TRN-0525,15.1242,15.376946107949657,-0.25274610794965646,0.25274610794965646,Valid,1,0,0,0,0,0.0858028225389002
TRN-0155,20.6212,20.368955367368837,0.2522446326311645,0.2522446326311645,Valid,1,0,0,0,0,0.4179925747947095
TRN-0396,20.9096,20.657688744470878,0.25191125552912297,0.25191125552912297,Valid,0,0,0,0,0,-0.2568767787525274
TRN-0979,25.671,25.419546288344176,0.25145371165582375,0.25145371165582375,Valid,2,0,0,0,0,-0.0669176383192908
TRN-0914,19.2031,19.453913072530913,-0.25081307253091367,0.25081307253091367,Valid,1,0,0,0,0,0.7524108834136047
TRN-0184,34.5505,34.8012034644943,-0.2507034644943005,0.2507034644943005,Valid,2,0,0,0,0,0.3432154156238276
TRN-0425,48.8125,49.06202493377622,-0.24952493377622176,0.24952493377622176,Valid,0,0,0,0,0,-0.2441880705926102
TRN-0428,25.319,25.07066681472186,0.2483331852781383,0.2483331852781383,Valid,0,0,0,0,0,-0.1168136206907028
TRN-0064,26.9808,27.22695703801484,-0.246157038014843,0.246157038014843,Valid,0,0,0,0,0,-0.3884151774026811
TRN-0823,32.5492,32.79452788928689,-0.24532788928689087,0.24532788928689087,Valid,2,0,0,0,0,0.0586747459374041
TRN-0096,19.1808,19.42549081808311,-0.24469081808310733,0.24469081808310733,Valid,0,0,0,0,0,-0.0763982810811754
TRN-0033,37.2946,37.53922592808088,-0.2446259280808789,0.2446259280808789,Valid,1,0,0,0,0,-0.1104609872376407
TRN-0032,16.8355,17.07890816270678,-0.2434081627067819,0.2434081627067819,Valid,1,0,0,0,0,0.2608427194211433
TRN-0369,24.6977,24.940347491924037,-0.24264749192403556,0.24264749192403556,Valid,2,0,0,0,0,-0.5045269946356079
TRN-0221,12.8904,13.132614781359877,-0.24221478135987695,0.24221478135987695,Valid,2,0,0,0,0,0.0992408673742257
TRN-0207,26.7392,26.98040990480195,-0.24120990480194848,0.24120990480194848,Valid,0,0,0,0,0,0.325507434521791
TRN-0934,21.7565,21.99695910569672,-0.24045910569672202,0.24045910569672202,Valid,0,0,0,0,0,0.0363800328244643
TRN-0997,18.0475,18.287060852463984,-0.23956085246398473,0.23956085246398473,Valid,0,0,0,0,0,0.5157994439194322
TRN-0636,18.3368,18.57523854907986,-0.23843854907985929,0.23843854907985929,Valid,1,0,0,0,0,0.2697360557128885
TRN-0978,20.8658,21.103495550022355,-0.2376955500223552,0.2376955500223552,Valid,0,0,0,0,0,0.7268908881996445
TRN-0426,36.7578,36.99340889165603,-0.23560889165602816,0.23560889165602816,Valid,2,0,0,0,0,-0.4968926771643911
TRN-0023,19.4098,19.644259431607722,-0.2344594316077213,0.2344594316077213,Valid,0,0,0,0,0,-0.0336702543084612
TRN-0411,46.8046,46.57062765705268,0.23397234294731817,0.23397234294731817,Valid,0,0,0,0,0,0.2191670751019963
TRN-0624,20.5506,20.78190979606429,-0.23130979606429136,0.23130979606429136,Valid,0,0,0,0,0,-0.0030502374953229
TRN-0751,22.9613,22.73154566674209,0.22975433325791172,0.22975433325791172,Valid,1,0,0,0,0,0.0380784571506325
TRN-0160,21.2713,21.041675525276652,0.22962447472334802,0.22962447472334802,Valid,0,0,0,0,0,-0.1366362626910309
TRN-0477,15.9991,15.769842248532223,0.22925775146777738,0.22925775146777738,Valid,2,0,0,0,0,-0.056668309586989
TRN-0067,19.7801,19.55259118689247,0.22750881310753002,0.22750881310753002,Valid,1,0,0,0,0,-0.2060920480596664
TRN-0186,39.037,39.26448983759121,-0.22748983759121444,0.22748983759121444,Valid,0,0,0,0,0,0.5404276862226354
TRN-0103,16.6986,16.92482624838746,-0.2262262483874622,0.2262262483874622,Valid,2,0,0,0,0,0.4499105743277329
TRN-0518,26.6751,26.900289184958602,-0.22518918495860163,0.22518918495860163,Invalid,0,0,0,0,0,-0.4235652341554115
TRN-0370,21.3731,21.1483982708855,0.22470172911449993,0.22470172911449993,Valid,2,0,0,0,0,-0.0565840599490954
TRN-0850,16.029,15.805640216958562,0.22335978304143822,0.22335978304143822,Valid,1,0,0,0,0,0.2315678133843288
TRN-0510,19.6898,19.46679803622045,0.22300196377955217,0.22300196377955217,Valid,1,0,0,0,0,-0.1147167029178106
TRN-0835,29.4849,29.263055501603045,0.22184449839695475,0.22184449839695475,Valid,1,0,0,0,0,0.1522813064187396
TRN-0066,20.1216,20.340801759108814,-0.21920175910881312,0.21920175910881312,Valid,2,0,0,0,0,0.1454696055946982
TRN-0619,20.4688,20.249864617378737,0.21893538262126455,0.21893538262126455,Valid,1,0,0,0,0,0.00815490766022
TRN-1000,19.2422,19.02379721424052,0.2184027857594799,0.2184027857594799,Valid,2,0,0,0,0,-0.6380344929046942
TRN-0995,35.587,35.80509019720408,-0.21809019720407719,0.21809019720407719,Valid,0,0,0,0,1,0.4548536672691572
TRN-0432,15.8323,15.617222563214794,0.2150774367852062,0.2150774367852062,Invalid,1,0,0,0,0,-0.038454892559498
TRN-0890,29.1343,29.349301796713153,-0.21500179671315323,0.21500179671315323,Valid,0,0,0,0,0,-0.3177019258087235
TRN-0639,14.831,15.045133135860352,-0.21413313586035265,0.21413313586035265,Valid,2,0,0,0,0,-0.1407332687440785
TRN-0783,48.7174,48.503969488242674,0.21343051175732342,0.21343051175732342,Valid,0,0,0,0,1,0.0413057110815948
TRN-0197,43.6497,43.858119074558054,-0.20841907455805142,0.20841907455805142,Valid,2,0,0,0,0,-0.0438404462951425
TRN-0029,18.5534,18.761128217121986,-0.20772821712198564,0.20772821712198564,Valid,1,0,0,0,0,-0.3968198520944916
TRN-0323,40.1544,40.36011643693533,-0.20571643693532593,0.20571643693532593,Invalid,0,0,0,0,0,-0.3942264101972696
TRN-0924,14.9855,14.780720292250788,0.2047797077492124,0.2047797077492124,Valid,2,0,0,0,0,-0.2675714481640234
TRN-0113,22.1831,22.38742198044883,-0.20432198044883165,0.20432198044883165,Valid,1,0,0,0,1,0.3251341531720548
TRN-0700,20.5104,20.71446757567994,-0.2040675756799395,0.2040675756799395,Valid,0,0,0,0,0,-0.3247753441697902
TRN-0918,18.8499,19.05382677793104,-0.20392677793103786,0.20392677793103786,Invalid,2,1,0,0,0,0.0336954713495778
TRN-0041,16.1036,15.899949612830303,0.20365038716969686,0.20365038716969686,Valid,1,0,0,0,0,-0.1375481432169838
TRN-0462,14.3644,14.562686412370322,-0.1982864123703223,0.1982864123703223,Valid,1,0,0,0,0,0.1402603529204249
TRN-0861,15.1523,14.954227984151537,0.19807201584846368,0.19807201584846368,Valid,0,0,0,0,0,-0.3066399559646893
TRN-0951,15.8285,16.026208635708873,-0.19770863570887265,0.19770863570887265,Valid,0,0,0,0,0,-0.295852324902663
TRN-0746,25.1387,25.334850338347323,-0.19615033834732287,0.19615033834732287,Valid,0,0,0,0,0,-0.0751176523787311
TRN-0436,13.2914,13.487397489636974,-0.19599748963697472,0.19599748963697472,Valid,2,0,0,0,0,0.2144347025301254
TRN-0187,32.1574,32.35317901386297,-0.1957790138629676,0.1957790138629676,Valid,1,0,0,0,0,0.0376656749997721
TRN-0476,27.4893,27.293856989736632,0.19544301026336797,0.19544301026336797,Valid,0,0,0,0,0,-0.0837386197038885
TRN-0256,17.3983,17.592007256637743,-0.1937072566377438,0.1937072566377438,Valid,1,0,0,0,0,0.406540904311889
TRN-0296,16.4399,16.247176157913035,0.19272384208696636,0.19272384208696636,Valid,0,0,0,0,0,0.0240353023680057
TRN-0680,22.4213,22.228983478936883,0.19231652106311614,0.19231652106311614,Valid,0,0,0,0,0,-0.3274186041096492
TRN-0916,15.4539,15.261602234786652,0.19229776521334863,0.19229776521334863,Valid,1,0,0,0,0,0.1720599659877315
TRN-0610,18.4186,18.609848162702146,-0.19124816270214495,0.19124816270214495,Valid,1,0,0,0,0,0.5360405161743724
TRN-0422,20.6111,20.42023226224802,0.1908677377519794,0.1908677377519794,Valid,1,0,0,0,0,0.4208934719387827
TRN-0969,19.9597,20.150256418977722,-0.1905564189777209,0.1905564189777209,Valid,1,0,0,0,1,-0.0315447623904887
TRN-0959,39.9414,39.75106132234819,0.190338677651809,0.190338677651809,Valid,0,0,0,0,0,0.1554321526917483
TRN-0089,34.707,34.89618415644758,-0.18918415644758113,0.18918415644758113,Invalid,2,0,0,0,0,-0.6944910249294658
TRN-0173,15.0183,15.205708149048442,-0.1874081490484425,0.1874081490484425,Valid,2,0,0,0,0,0.2024131237435558
TRN-0987,21.0958,20.909327425600324,0.18647257439967646,0.18647257439967646,Valid,0,0,0,0,0,-0.1199006908011828
TRN-0797,18.6989,18.883740284404027,-0.18484028440402867,0.18484028440402867,Invalid,2,0,0,1,0,0.3758863849763401
TRN-0227,42.3603,42.17602152066817,0.18427847933183017,0.18427847933183017,Valid,2,0,0,0,0,-0.3086993816196681
TRN-0922,20.4154,20.231315000535183,0.18408499946481882,0.18408499946481882,Valid,0,0,0,0,0,0.1284776073810469
TRN-0259,20.3868,20.203139619369033,0.18366038063096823,0.18366038063096823,Valid,2,0,0,0,0,0.0468684317500702
TRN-0339,35.8431,35.661696882811135,0.18140311718886437,0.18140311718886437,Valid,0,0,0,0,0,0.2465095301960929
TRN-0047,23.1457,23.32594842561395,-0.18024842561395005,0.18024842561395005,Valid,2,0,0,0,0,0.1298499743747854
TRN-0876,36.1658,35.987615508957894,0.17818449104210288,0.17818449104210288,Valid,1,0,0,0,0,0.1442772474415612
TRN-0248,19.7809,19.956811616834013,-0.17591161683401424,0.17591161683401424,Valid,0,0,0,0,0,0.1290347778983935
TRN-0594,24.0277,24.203327233093123,-0.1756272330931239,0.1756272330931239,Valid,1,0,0,0,0,0.4455257035877302
TRN-0272,23.6436,23.818836078574048,-0.17523607857404855,0.17523607857404855,Valid,0,0,0,0,0,-0.1508903642890793
TRN-0027,27.5462,27.720498274027147,-0.17429827402714793,0.17429827402714793,Valid,2,0,0,0,0,-0.0668656430410248
TRN-0007,20.2753,20.448857903807056,-0.17355790380705471,0.17355790380705471,Valid,1,0,0,0,0,0.225833407287844
TRN-0811,13.4197,13.5927095092652,-0.1730095092651993,0.1730095092651993,Valid,2,0,0,0,0,-0.2391807731477486
TRN-0681,16.121,15.9486587895219,0.17234121047809836,0.17234121047809836,Valid,1,0,0,0,0,0.3390280670958834
TRN-0633,18.9191,18.74697797576327,0.17212202423673162,0.17212202423673162,Valid,0,0,0,0,0,-0.178099209545067
TRN-0164,13.716,13.544298620128266,0.17170137987173284,0.17170137987173284,Valid,1,0,0,0,0,-0.1289560148151345
TRN-0320,28.4389,28.267905377906786,0.1709946220932146,0.1709946220932146,Valid,2,0,0,0,0,-0.2035754205385238
TRN-0069,18.0376,18.207167702616655,-0.16956770261665355,0.16956770261665355,Invalid,1,0,0,0,0,-0.1508931336925538
TRN-0673,16.9981,16.82934112217998,0.16875887782002152,0.16875887782002152,Valid,2,0,0,0,0,-0.1271380326751554
TRN-0711,20.0657,20.23387640343423,-0.1681764034342308,0.1681764034342308,Valid,1,0,0,0,0,0.4795753603693171
TRN-0013,20.3992,20.232320875722174,0.16687912427782692,0.16687912427782692,Valid,1,0,0,0,0,0.572189797191303
TRN-0748,42.7271,42.56025803385838,0.16684196614161806,0.16684196614161806,Valid,1,0,0,0,0,0.1841131286631743
TRN-0617,19.2716,19.10687803929438,0.16472196070562006,0.16472196070562006,Valid,2,0,0,0,0,0.8019749879599498
TRN-0226,25.3231,25.483787586543045,-0.1606875865430446,0.1606875865430446,Valid,0,0,0,0,0,0.0306968796271611
TRN-0664,19.4155,19.57601784244961,-0.16051784244960743,0.16051784244960743,Valid,1,0,0,0,0,-0.4235269543708959
TRN-0212,19.7482,19.589359197452016,0.15884080254798505,0.15884080254798505,Valid,1,0,0,0,0,-0.0859326838738887
TRN-0163,20.7763,20.934380241327,-0.15808024132699927,0.15808024132699927,Valid,0,0,0,0,0,-0.3188693611085611
TRN-0750,49.6786,49.83612898930475,-0.15752898930474402,0.15752898930474402,Invalid,0,0,0,0,0,0.6326563412867614
TRN-0599,16.4383,16.281981662148052,0.1563183378519497,0.1563183378519497,Valid,2,0,0,0,0,-0.1721332049186958
TRN-0612,36.1073,36.26257106819159,-0.1552710681915883,0.1552710681915883,Valid,1,0,0,0,0,0.3019077085946868
TRN-0983,20.0059,19.851293131464036,0.15460686853596428,0.15460686853596428,Valid,2,0,0,0,0,-0.4218485642810101
TRN-0992,15.1198,14.970205287219907,0.14959471278009318,0.14959471278009318,Valid,0,0,0,0,0,-0.1319813937589788
TRN-0116,18.4577,18.606101237657683,-0.14840123765768354,0.14840123765768354,Valid,0,0,0,0,0,0.1631522301780243
TRN-0237,15.0726,15.220984887939885,-0.14838488793988525,0.14838488793988525,Valid,1,0,0,0,0,0.1709303297262465
TRN-0063,19.9811,20.12914528516247,-0.14804528516246762,0.14804528516246762,Valid,0,0,0,0,0,-0.1323869540106201
TRN-0481,34.7951,34.64810114741029,0.1469988525897108,0.1469988525897108,Valid,0,0,0,0,0,0.1597864728523959
TRN-0003,45.8035,45.6569021893304,0.1465978106695971,0.1465978106695971,Valid,0,0,0,0,0,-0.1573070586128118
TRN-0498,14.0908,13.944374200477807,0.14642579952219315,0.14642579952219315,Valid,1,0,0,0,0,-0.3471755661867526
TRN-0638,16.9161,17.062461524345288,-0.14636152434528782,0.14636152434528782,Valid,2,0,0,0,0,0.2932422382803779
TRN-0625,21.489,21.344109534224405,0.14489046577559606,0.14489046577559606,Valid,1,0,0,0,0,0.1041716595444377
TRN-0996,44.5171,44.66197120129787,-0.14487120129786746,0.14487120129786746,Valid,2,0,0,0,0,0.3441272764921592
TRN-0819,16.4621,16.3187970465045,0.1433029534954997,0.1433029534954997,Valid,1,0,0,0,0,0.436284855457524
TRN-0825,24.4596,24.60195373266008,-0.1423537326600801,0.1423537326600801,Valid,2,0,0,0,0,0.3363567672118357
TRN-0149,22.5606,22.418851755491666,0.14174824450833512,0.14174824450833512,Valid,0,0,0,0,0,0.501816911770856
TRN-0699,21.9877,22.127587154679645,-0.13988715467964496,0.13988715467964496,Valid,2,0,0,0,0,0.0535545370702443
TRN-0574,56.3026,56.16333239193555,0.1392676080644506,0.1392676080644506,Valid,1,0,0,0,0,-0.0988923016907818
TRN-0775,22.324,22.18492138788863,0.13907861211137273,0.13907861211137273,Valid,0,0,0,0,0,0.3765403963435751
TRN-0004,15.4348,15.573812075827838,-0.13901207582783925,0.13901207582783925,Valid,2,0,0,0,0,-0.1686453383731052
TRN-0484,20.0187,19.880736327458532,0.13796367254146702,0.13796367254146702,Valid,2,0,0,0,0,-0.0289003025206646
TRN-0410,19.4256,19.563361784142398,-0.13776178414239837,0.13776178414239837,Invalid,2,1,0,0,0,0.16705192143095
TRN-0034,23.8279,23.964974262436304,-0.13707426243630394,0.13707426243630394,Valid,1,0,0,0,0,0.3139688403904532
TRN-0598,19.6008,19.469932006260297,0.13086799373970237,0.13086799373970237,Valid,1,0,0,0,0,0.5282172112996619
TRN-0341,42.9304,43.05605686660362,-0.1256568666036202,0.1256568666036202,Valid,1,0,0,0,0,-0.2058781803313785
TRN-0587,23.4365,23.561955065253144,-0.12545506525314565,0.12545506525314565,Valid,0,0,0,0,0,-0.3833857853164595
TRN-0790,20.4399,20.563420305639532,-0.12352030563953065,0.12352030563953065,Valid,2,0,0,0,0,0.337473636366667
TRN-0139,16.6329,16.50948181838185,0.12341818161814899,0.12341818161814899,Valid,2,0,0,0,0,-0.5578530365970771
TRN-0375,19.3717,19.24832520554912,0.12337479445088206,0.12337479445088206,Valid,0,0,0,0,0,-0.014633667560016
TRN-0448,28.5721,28.44929092347192,0.12280907652807826,0.12280907652807826,Valid,2,0,0,0,0,0.3178044352855558
TRN-0544,20.0523,19.92966549713604,0.12263450286395994,0.12263450286395994,Valid,1,0,0,0,0,-0.3967850402124639
TRN-0894,41.2056,41.08313582314462,0.12246417685537381,0.12246417685537381,Valid,0,0,0,0,0,0.033598542817506
TRN-0490,33.2397,33.36082596209924,-0.1211259620992422,0.1211259620992422,Invalid,0,0,0,0,0,0.0338257534866812
TRN-0451,16.184,16.06355363140375,0.12044636859625157,0.12044636859625157,Valid,1,0,0,0,0,0.0441239471993206
TRN-0678,19.8362,19.71777400719138,0.11842599280862132,0.11842599280862132,Valid,0,0,0,0,0,0.1846691344827178
TRN-0276,20.5299,20.648136622341998,-0.11823662234199617,0.11823662234199617,Valid,2,0,0,0,0,-0.0612120834817773
TRN-0957,13.8318,13.948614508149294,-0.11681450814929484,0.11681450814929484,Valid,1,0,0,0,0,-0.4182306051032327
TRN-0597,15.2692,15.385885697522726,-0.11668569752272617,0.11668569752272617,Valid,0,0,0,0,0,-0.5190913032147257
TRN-0588,14.962,15.076274024153886,-0.11427402415388599,0.11427402415388599,Valid,2,0,0,0,0,0.1647848228337078
TRN-0818,28.5424,28.65658535027357,-0.11418535027356924,0.11418535027356924,Valid,0,0,0,0,0,0.6885899869735219
TRN-0585,20.122,20.234201715467403,-0.11220171546740332,0.11220171546740332,Valid,1,0,0,0,0,0.1009473518076831
TRN-0667,25.1861,25.29813534725774,-0.11203534725774134,0.11203534725774134,Valid,0,0,0,0,1,-0.3712732865465682
TRN-0283,21.6272,21.73619603475346,-0.10899603475345998,0.10899603475345998,Valid,0,0,0,0,0,0.1228703403339679
TRN-0151,18.466,18.574936222601398,-0.10893622260139679,0.10893622260139679,Valid,1,0,0,0,0,0.5995931811255986
TRN-0615,21.8358,21.72807709192489,0.10772290807510743,0.10772290807510743,Valid,2,0,0,0,0,-0.0204482779589803
TRN-0156,25.1633,25.270346322509965,-0.10704632250996582,0.10704632250996582,Valid,1,0,0,0,0,0.6767705989480959
TRN-0092,17.4823,17.37607096860193,0.10622903139806894,0.10622903139806894,Valid,1,0,0,0,0,0.2005433484531806
TRN-0495,28.8206,28.926658174424343,-0.10605817442434429,0.10605817442434429,Valid,2,0,0,0,0,0.581621683235646
TRN-0684,22.6681,22.77380924571908,-0.1057092457190798,0.1057092457190798,Valid,0,0,0,0,0,0.1604430094058209
TRN-0584,16.9156,16.810462209089067,0.10513779091093411,0.10513779091093411,Valid,0,0,0,0,0,-0.4105429918501855
TRN-0280,43.5179,43.62205656347903,-0.10415656347903024,0.10415656347903024,Valid,0,0,0,0,0,-0.3769087626735334
TRN-0330,19.5005,19.39738906360954,0.10311093639045765,0.10311093639045765,Valid,1,0,0,0,0,-0.261157372965993
TRN-0144,40.0378,39.93539727273127,0.1024027272687249,0.1024027272687249,Valid,0,0,0,0,0,0.3521869923988134
TRN-0388,35.8424,35.741868259792156,0.10053174020784184,0.10053174020784184,Valid,0,0,0,0,0,-0.355739275379241
TRN-0098,24.619,24.51888546983107,0.10011453016893057,0.10011453016893057,Valid,1,0,0,0,0,0.3456557322950253
TRN-0950,42.9187,42.819528509973665,0.09917149002633607,0.09917149002633607,Invalid,0,0,0,0,0,10.000850314340555
TRN-0413,40.8523,40.95029570402233,-0.09799570402233115,0.09799570402233115,Valid,0,0,0,0,0,-0.3553539137676438
